          atime             vx             vy             vz             pr        garbage
  2.0799350E+02  1.0435114E+00 -4.0975888E-03 -2.9361729E-03 -2.2990210E-02  0.0000000E+00
  2.0799350E+02  1.0482276E+00 -3.9910463E-03 -2.6145190E-03 -2.2325193E-02  0.0000000E+00
  2.0799350E+02  1.0529243E+00 -3.9092851E-03 -2.2709497E-03 -2.1686884E-02  0.0000000E+00
  2.0799350E+02  1.0576151E+00 -3.8513785E-03 -1.9355323E-03 -2.1069541E-02  0.0000000E+00
  2.0799350E+02  1.0622897E+00 -3.8126849E-03 -1.6274602E-03 -2.0470209E-02  0.0000000E+00
  2.0799350E+02  1.0669649E+00 -3.7841696E-03 -1.3533739E-03 -1.9882374E-02  0.0000000E+00
  2.0799350E+02  1.0716513E+00 -3.7539941E-03 -1.1150368E-03 -1.9300825E-02  0.0000000E+00
  2.0799350E+02  1.0763601E+00 -3.7101040E-03 -9.1638010E-04 -1.8721150E-02  0.0000000E+00
  2.0799350E+02  1.0811081E+00 -3.6447539E-03 -7.7269051E-04 -1.8139639E-02  0.0000000E+00
  2.0799350E+02  1.0858767E+00 -3.5620212E-03 -7.2193032E-04 -1.7558868E-02  0.0000000E+00
  2.0799350E+02  1.0906686E+00 -3.4599232E-03 -7.8290556E-04 -1.6977839E-02  0.0000000E+00
  2.0799350E+02  1.0954264E+00 -3.3322654E-03 -9.3353800E-04 -1.6400099E-02  0.0000000E+00
  2.0799350E+02  1.1001705E+00 -3.1760294E-03 -1.1151547E-03 -1.5830877E-02  0.0000000E+00
  2.0799350E+02  1.1048859E+00 -2.9888010E-03 -1.2767366E-03 -1.5276023E-02  0.0000000E+00
  2.0799350E+02  1.1095578E+00 -2.7793047E-03 -1.4053891E-03 -1.4738341E-02  0.0000000E+00
  2.0799350E+02  1.1141543E+00 -2.5613510E-03 -1.5099669E-03 -1.4220513E-02  0.0000000E+00
  2.0799350E+02  1.1186473E+00 -2.3486995E-03 -1.6096967E-03 -1.3723640E-02  0.0000000E+00
  2.0799350E+02  1.1230270E+00 -2.1517475E-03 -1.7257035E-03 -1.3246543E-02  0.0000000E+00
  2.0799350E+02  1.1272740E+00 -1.9775456E-03 -1.8741550E-03 -1.2789658E-02  0.0000000E+00
