          atime         ptr_uu         ptr_vv         ptr_ww         pm1avg           tavg
  2.0799350E+02 -5.3179839E-03  3.3270660E-03  3.5975228E-03 -1.8335908E-02  0.0000000E+00
  2.0799350E+02 -5.2101613E-03  3.0101014E-03  3.4708282E-03 -1.7745907E-02  0.0000000E+00
  2.0799350E+02 -5.1253799E-03  2.7169144E-03  3.2689198E-03 -1.7166365E-02  0.0000000E+00
  2.0799350E+02 -5.0242121E-03  2.4656684E-03  3.0480320E-03 -1.6596496E-02  0.0000000E+00
  2.0799350E+02 -4.8870549E-03  2.3510879E-03  2.8076768E-03 -1.6036622E-02  0.0000000E+00
  2.0799350E+02 -4.7272708E-03  2.3345424E-03  2.5371914E-03 -1.5490893E-02  0.0000000E+00
  2.0799350E+02 -4.5526658E-03  2.3539498E-03  2.2818974E-03 -1.4962048E-02  0.0000000E+00
  2.0799350E+02 -4.3817703E-03  2.3583941E-03  2.0727121E-03 -1.4450032E-02  0.0000000E+00
  2.0799350E+02 -4.2332916E-03  2.3157558E-03  1.9248112E-03 -1.3955280E-02  0.0000000E+00
  2.0799350E+02 -4.1189124E-03  2.2144042E-03  1.8379640E-03 -1.3477487E-02  0.0000000E+00
  2.0799350E+02 -4.0401673E-03  2.0603715E-03  1.8002522E-03 -1.3014852E-02  0.0000000E+00
  2.0799350E+02 -3.9890612E-03  1.8731229E-03  1.7937479E-03 -1.2567639E-02  0.0000000E+00
  2.0799350E+02 -3.9497346E-03  1.6768302E-03  1.8002250E-03 -1.2133559E-02  0.0000000E+00
  2.0799350E+02 -3.9031469E-03  1.4942185E-03  1.8069092E-03 -1.1711469E-02  0.0000000E+00
  2.0799350E+02 -3.8315923E-03  1.3400790E-03  1.8099675E-03 -1.1300042E-02  0.0000000E+00
  2.0799350E+02 -3.7241141E-03  1.2188641E-03  1.8150717E-03 -1.0900707E-02  0.0000000E+00
  2.0799350E+02 -3.5798357E-03  1.1235043E-03  1.8337577E-03 -1.0512915E-02  0.0000000E+00
  2.0799350E+02 -3.4108939E-03  1.0423864E-03  1.8743266E-03 -1.0136360E-02  0.0000000E+00
  2.0799350E+02 -3.2424824E-03  9.7152168E-04  1.9261771E-03 -9.7689512E-03  0.0000000E+00
  2.0799350E+02 -3.0989641E-03  9.5099053E-04  1.9494748E-03 -9.4078165E-03  0.0000000E+00
  2.0799350E+02 -2.9814005E-03  9.5319566E-04  1.9243276E-03 -9.0591493E-03  0.0000000E+00
  2.0799350E+02 -2.8873759E-03  9.0823898E-04  1.8571804E-03 -8.7168537E-03  0.0000000E+00
  2.0799350E+02 -2.7944678E-03  8.4745460E-04  1.7734996E-03 -8.3814588E-03  0.0000000E+00
  2.0799350E+02 -2.6926088E-03  7.9783516E-04  1.6839925E-03 -8.0520762E-03  0.0000000E+00
  2.0799350E+02 -2.5802995E-03  7.7681084E-04  1.5917561E-03 -7.7294205E-03  0.0000000E+00
  2.0799350E+02 -2.4601086E-03  7.8970509E-04  1.4958895E-03 -7.4126556E-03  0.0000000E+00
  2.0799350E+02 -2.3369383E-03  8.3100978E-04  1.3950846E-03 -7.1019412E-03  0.0000000E+00
  2.0799350E+02 -2.2159966E-03  8.8726231E-04  1.2888828E-03 -6.7972894E-03  0.0000000E+00
  2.0799350E+02 -2.1026398E-03  9.4074069E-04  1.1790134E-03 -6.5006134E-03  0.0000000E+00
  2.0799350E+02 -2.0004881E-03  9.7473136E-04  1.0680581E-03 -6.2122396E-03  0.0000000E+00
  2.0799350E+02 -1.9120220E-03  9.7742415E-04  9.5955777E-04 -5.9328826E-03  0.0000000E+00
  2.0799350E+02 -1.8381842E-03  9.4523202E-04  8.5701436E-04 -5.6628898E-03  0.0000000E+00
  2.0799350E+02 -1.7780440E-03  8.8403395E-04  7.6304517E-04 -5.4016552E-03  0.0000000E+00
  2.0799350E+02 -1.7287296E-03  8.0841607E-04  6.7977590E-04 -5.1494772E-03  0.0000000E+00
  2.0799350E+02 -1.6839137E-03  7.3629224E-04  6.0827152E-04 -4.9049215E-03  0.0000000E+00
