          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02 -3.5633434E-07  1.2629899E-03 -1.9504606E-03  3.2976689E-05  8.5939228E-04
  2.0799350E+02  2.2019353E-07  1.2690652E-03 -1.9022727E-03  1.6144146E-05  8.0474113E-04
  2.0799350E+02  8.1781183E-07  1.2480425E-03 -1.8575879E-03  1.7101188E-05  7.3967988E-04
  2.0799350E+02 -3.1212167E-07  1.1947157E-03 -1.8116007E-03  1.4221462E-05  6.7830423E-04
  2.0799350E+02 -8.1373844E-08  1.2260448E-03 -1.7665959E-03  1.0834166E-05  6.2347056E-04
  2.0799350E+02  3.4333932E-07  1.2893734E-03 -1.7241784E-03  1.3771689E-05  5.7139765E-04
  2.0799350E+02  5.4120687E-07  1.3464495E-03 -1.6849175E-03  2.4124815E-05  5.2005829E-04
  2.0799350E+02  4.9085298E-07  1.3766965E-03 -1.6487795E-03  3.9650845E-05  4.6871824E-04
  2.0799350E+02  3.3017045E-07  1.3764372E-03 -1.6154523E-03  5.6686819E-05  4.1752536E-04
  2.0799350E+02  2.0603174E-07  1.3551472E-03 -1.5845704E-03  7.1588910E-05  3.6715244E-04
  2.0799350E+02  1.9745172E-07  1.3298089E-03 -1.5558527E-03  8.1719031E-05  3.1849794E-04
  2.0799350E+02  2.9577623E-07  1.3184431E-03 -1.5291646E-03  8.5999725E-05  2.7244822E-04
  2.0799350E+02  4.2547062E-07  1.3338902E-03 -1.5045149E-03  8.5058388E-05  2.2970535E-04
  2.0799350E+02  4.8908249E-07  1.3789164E-03 -1.4819986E-03  8.0981879E-05  1.9068432E-04
  2.0799350E+02  4.1995258E-07  1.4437184E-03 -1.4616973E-03  7.6702590E-05  1.5548341E-04
  2.0799350E+02  1.0692525E-05 -4.2127649E-06 -3.8452873E-02  3.8320636E-02  0.0000000E+00
  2.0799350E+02  6.6905190E-06  1.5121160E-03 -3.3809420E-02  2.7886791E-02  4.0241142E-03
  2.0799350E+02  2.1735363E-05  6.5528186E-03 -3.8929254E-02  1.1688261E-02  3.0450399E-02
  2.0799350E+02  1.3165615E-05 -1.4108463E-03 -3.9033562E-02 -1.5478689E-02  7.3379859E-02
  2.0799350E+02  1.4532956E-05 -1.4996731E-02 -3.8272525E-02 -2.1246131E-02  9.3395719E-02
  2.0799350E+02 -1.7949353E-06 -1.5881816E-02 -3.5514469E-02 -1.3002443E-02  8.1225830E-02
  2.0799350E+02 -9.9100348E-06 -8.4927132E-03 -3.0397494E-02 -5.0810499E-03  5.8341177E-02
  2.0799350E+02 -7.5918865E-06 -1.5797850E-03 -2.6186970E-02 -8.7372449E-04  3.9298677E-02
  2.0799350E+02  2.1522123E-06  8.2103584E-04 -2.3475323E-02  8.5413465E-04  2.6949078E-02
  2.0799350E+02  9.7417802E-06 -1.3833483E-04 -2.1914690E-02  1.3667323E-03  1.9469917E-02
  2.0799350E+02  1.0719368E-05 -2.5539910E-03 -2.0943027E-02  1.2089406E-03  1.5120960E-02
  2.0799350E+02  8.2275260E-06 -5.5139826E-03 -2.0259892E-02  8.8245512E-04  1.2678944E-02
  2.0799350E+02 -6.5554310E-07 -8.5961149E-03 -1.9740764E-02  5.0599984E-04  1.1359938E-02
  2.0799350E+02  3.6673406E-06 -1.1310724E-02 -1.9319348E-02  1.0977817E-04  1.0681498E-02
  2.0799350E+02  2.8237984E-05 -1.3325836E-02 -1.8910652E-02 -1.2017294E-04  1.0330934E-02
  2.0799350E+02  2.3810647E-05 -1.5027605E-02 -1.8522537E-02 -2.8577529E-04  1.0159082E-02
  2.0799350E+02  3.4357709E-05 -1.6220552E-02 -1.8030609E-02 -4.4012274E-04  1.0164385E-02
  2.0799350E+02  2.6554649E-05 -1.6537408E-02 -1.7483087E-02 -4.6276587E-04  1.0262569E-02
  2.0799350E+02  2.9202512E-05 -1.5702782E-02 -1.6928083E-02 -4.5498408E-04  1.0398289E-02
  2.0799350E+02  3.2325871E-05 -1.4155357E-02 -1.6353899E-02 -4.7006719E-04  1.0533338E-02
  2.0799350E+02  2.8694512E-05 -1.2468367E-02 -1.5772204E-02 -4.8561267E-04  1.0619770E-02
  2.0799350E+02  2.3006935E-05 -1.0987769E-02 -1.5218899E-02 -4.3905063E-04  1.0612235E-02
  2.0799350E+02  2.3330960E-05 -9.7084816E-03 -1.4719915E-02 -2.9487753E-04  1.0496948E-02
  2.0799350E+02  2.9065092E-05 -8.3545178E-03 -1.4249411E-02 -1.0921697E-04  1.0313643E-02
