          atime            tkk            imb            div        garbage        garbage
  2.0799350E+02  1.5929261E-02  1.2700763E-04 -6.5176640E-08  3.1975220E-03  6.0798049E-06
  2.0799350E+02  1.5675492E-02  9.3610825E-05  6.9193985E-09  3.1181943E-03 -2.7834844E-05
  2.0799350E+02  1.5413981E-02  1.1876998E-04  5.5388000E-08  3.0303988E-03 -8.0717966E-05
  2.0799350E+02  1.5145317E-02  1.7580108E-04  5.3584585E-08  2.9389834E-03 -1.4915348E-04
  2.0799350E+02  1.4868522E-02  2.1509675E-04  1.4158022E-08  2.8496170E-03 -2.2403465E-04
  2.0799350E+02  1.4583421E-02  1.9587313E-04 -2.7962100E-08  2.7672348E-03 -2.9197786E-04
  2.0799350E+02  1.4290138E-02  1.1406350E-04 -4.0405656E-08  2.6938299E-03 -3.3810755E-04
  2.0799350E+02  1.3991530E-02  1.4866731E-05 -1.5685656E-08  2.6276424E-03 -3.4934825E-04
  2.0799350E+02  1.3689982E-02 -2.5381947E-05  2.0106110E-08  2.5620542E-03 -3.1951127E-04
  2.0799350E+02  1.3388939E-02  4.2740817E-05  2.3887682E-08  2.4871848E-03 -2.5444426E-04
  2.0799350E+02  1.3091137E-02  1.2911095E-04 -1.2052498E-08  2.3925490E-03 -1.7872702E-04
  2.0799350E+02  1.2798640E-02  2.8369596E-05  0.0000000E+00  2.2748902E-03 -9.9467900E-05
  2.0799350E+02  1.2514780E-02  1.2537322E-04  0.0000000E+00  2.1562981E-03 -3.8417160E-05
  2.0799350E+02  1.2237804E-02  1.5934593E-04  0.0000000E+00  2.0409409E-03 -5.8453945E-05
  2.0799350E+02  1.1973282E-02  1.5424746E-04  0.0000000E+00  1.9306604E-03 -9.3092329E-05
  2.0799350E+02  1.1723753E-02  1.3806380E-04  0.0000000E+00  1.8253163E-03 -1.1168712E-04
  2.0799350E+02  1.1490720E-02  1.3091761E-04  0.0000000E+00  1.7246859E-03 -1.0602514E-04
  2.0799350E+02  1.1272363E-02  1.4004333E-04  0.0000000E+00  1.6280410E-03 -8.0591193E-05
  2.0799350E+02  1.1065880E-02  1.6062200E-04  0.0000000E+00  1.5352584E-03 -4.5322765E-05
  2.0799350E+02  1.0867268E-02  1.8017919E-04  0.0000000E+00  1.4465329E-03 -1.0982382E-05
  2.0799350E+02  1.0673334E-02  1.8480967E-04  0.0000000E+00  1.3628632E-03  1.3284244E-05
  2.0799350E+02  1.0480132E-02  1.6600978E-04  0.0000000E+00  1.2848252E-03  2.1567715E-05
  2.0799350E+02  1.0284868E-02  1.2553777E-04  0.0000000E+00  1.2129025E-03  1.1164638E-05
  2.0799350E+02  1.0085870E-02  7.7193381E-05  0.0000000E+00  1.1470406E-03 -1.7621100E-05
  2.0799350E+02  9.8823507E-03  4.3478866E-05  0.0000000E+00  1.0863718E-03 -6.1858998E-05
  2.0799350E+02  9.6757616E-03  4.5703598E-05  0.0000000E+00  1.0296619E-03 -1.1547920E-04
  2.0799350E+02  9.4671805E-03  8.4877771E-05  0.0000000E+00  9.7495331E-04 -1.6867046E-04
  2.0799350E+02  9.2579925E-03  1.1306153E-04  0.0000000E+00  9.2065153E-04 -2.0507826E-04
  2.0799350E+02  9.0484861E-03  6.2018946E-05 -7.5750404E-07  8.6494436E-04 -2.1318926E-04
  2.0799350E+02  8.8378939E-03  5.5315763E-05  1.2918246E-07  8.0118015E-04 -2.0945258E-04
  2.0799350E+02  8.6268074E-03  6.0080698E-05  1.7042850E-07  7.3459153E-04 -1.9441805E-04
  2.0799350E+02  8.4165382E-03  6.9515689E-05  1.1154106E-08  6.6939447E-04 -1.8017997E-04
  2.0799350E+02  8.2076370E-03  7.8203038E-05 -8.9650103E-08  6.0721650E-04 -1.7248438E-04
  2.0799350E+02  8.0003747E-03  8.2730797E-05 -8.5344318E-08  5.4813458E-04 -1.7243312E-04
  2.0799350E+02  7.7966291E-03  8.1791705E-05 -2.1519991E-08  4.9191494E-04 -1.7810984E-04
  2.0799350E+02  7.5976979E-03  7.5968232E-05  3.9980489E-08  4.3792367E-04 -1.8610341E-04
  2.0799350E+02  7.4055894E-03  6.7143507E-05  6.0674639E-08  3.8586847E-04 -1.9284206E-04
  2.0799350E+02  7.2219720E-03  5.7789206E-05  3.7024103E-08  3.3572460E-04 -1.9564301E-04
  2.0799350E+02  7.0490679E-03  5.0271170E-05 -6.8447935E-09  2.8806888E-04 -1.9342227E-04
  2.0799350E+02  6.8873079E-03  4.6037248E-05 -3.7887895E-08  2.4341298E-04 -1.8704374E-04
  2.0799350E+02  6.7364529E-03  4.5154862E-05 -3.4815869E-08  2.0238343E-04 -1.7912819E-04
  2.0799350E+02  3.7167929E-12 -4.0270680E-05 -4.5393152E-06 -1.3311731E-11 -5.8189021E-07
  2.0799350E+02  8.4647970E-04  5.4825474E-05  8.5352509E-09  2.9110607E-04  4.3596595E-03
  2.0799350E+02  2.6379459E-03 -5.3640840E-05  0.0000000E+00  2.2396984E-03  2.6396700E-03
  2.0799350E+02  5.6362791E-03 -2.2104232E-04  0.0000000E+00  8.3102065E-03  7.2931478E-04
  2.0799350E+02  1.0338815E-02  1.5903971E-04  0.0000000E+00  2.3478277E-02 -6.5723977E-04
  2.0799350E+02  1.6307743E-02 -3.1735727E-04  0.0000000E+00  5.0795716E-02 -1.6537087E-03
  2.0799350E+02  2.2065499E-02  4.5089420E-04  0.0000000E+00  8.2462914E-02 -2.3491587E-03
  2.0799350E+02  2.6209057E-02 -1.6318777E-03 -4.7490317E-07  1.0225610E-01 -2.9236731E-03
  2.0799350E+02  2.8288329E-02  6.6572315E-04  2.2609026E-07  1.0100103E-01 -3.4647081E-03
  2.0799350E+02  2.8750528E-02  4.1027959E-04 -2.8163429E-07  8.4859508E-02 -3.3451994E-03
  2.0799350E+02  2.8306132E-02 -6.9356913E-04  9.1633391E-08  6.4427620E-02 -2.9237591E-03
  2.0799350E+02  2.7544228E-02 -4.8463382E-04  1.1718343E-07  4.6802951E-02 -2.3248357E-03
  2.0799350E+02  2.6827632E-02 -2.3696925E-04 -1.1327353E-07  3.4082690E-02 -1.4361589E-03
  2.0799350E+02  2.6303838E-02 -6.9128559E-04  8.2532095E-09  2.5466095E-02 -2.8661542E-04
  2.0799350E+02  2.5988391E-02  1.8655655E-06  2.1071820E-08  1.9872089E-02  8.7526374E-04
  2.0799350E+02  2.5866770E-02 -2.3415361E-04  0.0000000E+00  1.6322160E-02  2.0967176E-03
  2.0799350E+02  2.5895406E-02 -2.1847599E-05  0.0000000E+00  1.4115695E-02  3.2029904E-03
  2.0799350E+02  2.6002382E-02  3.9184753E-05  0.0000000E+00  1.2825330E-02  4.0698075E-03
  2.0799350E+02  2.6154665E-02  1.8197194E-05  0.0000000E+00  1.2111053E-02  4.6066751E-03
  2.0799350E+02  2.6338311E-02  1.1682550E-04  0.0000000E+00  1.1708416E-02  4.8387843E-03
  2.0799350E+02  2.6538455E-02  2.5537779E-04  0.0000000E+00  1.1450629E-02  4.8017258E-03
  2.0799350E+02  2.6735085E-02  1.9641660E-04  0.0000000E+00  1.1264445E-02  4.5245174E-03
  2.0799350E+02  2.6907478E-02 -1.2652250E-04  0.0000000E+00  1.1146393E-02  4.0541711E-03
  2.0799350E+02  2.7040118E-02 -4.0723108E-04  0.0000000E+00  1.1125884E-02  3.4750257E-03
  2.0799350E+02  2.7122986E-02 -2.2430190E-04  0.0000000E+00  1.1221756E-02  2.8760709E-03
  2.0799350E+02  2.7139044E-02 -8.9932146E-05  0.0000000E+00  1.1398768E-02  2.2194901E-03
  2.0799350E+02  2.7082683E-02 -3.6546411E-04 -6.0427396E-07  1.1392194E-02  1.6859238E-03
  2.0799350E+02  2.6962390E-02  1.2472743E-04  5.8241051E-07  1.1303169E-02  1.3136185E-03
  2.0799350E+02  2.6790550E-02  2.0487845E-04  2.8497769E-08  1.1235615E-02  9.7690835E-04
  2.0799350E+02  2.6579580E-02  5.9055812E-05 -2.8924578E-07  1.1162167E-02  6.8944953E-04
  2.0799350E+02  2.6331085E-02  1.2151317E-05 -1.5040408E-07  1.1055003E-02  4.3162658E-04
  2.0799350E+02  2.6042236E-02  1.7077507E-04  9.9826555E-08  1.0896435E-02  1.8739308E-04
  2.0799350E+02  2.5710525E-02  3.8962120E-04  1.7517672E-07  1.0680919E-02 -4.2641521E-05
  2.0799350E+02  2.5336871E-02  4.3098357E-04  5.2865610E-08  1.0411603E-02 -2.4430756E-04
  2.0799350E+02  2.4927059E-02  1.8509879E-04 -9.5594005E-08  1.0094526E-02 -4.0158206E-04
  2.0799350E+02  2.4491501E-02 -1.8100577E-04 -1.0112664E-07  9.7335760E-03 -5.0933571E-04
  2.0799350E+02  2.4043302E-02 -2.7848156E-04  2.4860293E-08  9.3293115E-03 -5.7954860E-04
  2.0799350E+02  2.3594616E-02  1.1223138E-04  7.7336926E-08  8.8847742E-03 -6.3342351E-04
  2.0799350E+02  2.3151266E-02  1.8183221E-04 -4.4361519E-08  8.4213863E-03 -6.7182543E-04
  2.0799350E+02  2.2724703E-02 -3.1993704E-04  0.0000000E+00  8.0682907E-03 -5.9020551E-04
  2.0799350E+02  2.2279255E-02  1.0451169E-04  0.0000000E+00  7.7889243E-03 -4.7825113E-04
  2.0799350E+02  2.1818119E-02  2.0425462E-04  0.0000000E+00  7.5260542E-03 -3.6095346E-04
  2.0799350E+02  2.1368930E-02  2.0998388E-04  0.0000000E+00  7.2913556E-03 -2.2218902E-04
  2.0799350E+02  2.0949365E-02  2.2208871E-04  0.0000000E+00  7.0763333E-03 -7.8521191E-05
  2.0799350E+02  2.0568110E-02  2.5774894E-04  0.0000000E+00  6.8641010E-03  4.4463381E-05
  2.0799350E+02  2.0226265E-02  2.9222043E-04  0.0000000E+00  6.6384969E-03  1.2791442E-04
  2.0799350E+02  1.9919074E-02  2.9242069E-04  0.0000000E+00  6.3904135E-03  1.6828526E-04
  2.0799350E+02  1.9637848E-02  2.4092295E-04  0.0000000E+00  6.1212255E-03  1.7941926E-04
  2.0799350E+02  1.9371976E-02  1.4846717E-04  0.0000000E+00  5.8431940E-03  1.8886690E-04
