          atime           conv           prod        pres_tr        pres_df        garbage
  2.0963200E+02  4.3666995E-07  1.6485606E-04  1.8233236E-03  1.8066125E-03 -5.9675107E-06
  2.0963200E+02  4.3701329E-07  1.6592525E-04  1.8254297E-03  1.8087711E-03 -5.9605470E-06
  2.0963200E+02  4.3733843E-07  1.6696828E-04  1.8274689E-03  1.8108615E-03 -5.9535767E-06
  2.0963200E+02  4.3765560E-07  1.6801652E-04  1.8295031E-03  1.8129473E-03 -5.9463992E-06
  2.0963200E+02  4.3797402E-07  1.6910200E-04  1.8315938E-03  1.8150916E-03 -5.9387885E-06
  2.0963200E+02  4.3827499E-07  1.7016088E-04  1.8336179E-03  1.8171681E-03 -5.9311934E-06
  2.0963200E+02  4.3856799E-07  1.7122500E-04  1.8356372E-03  1.8192400E-03 -5.9233943E-06
  2.0963200E+02  4.3886154E-07  1.7232688E-04  1.8377124E-03  1.8213699E-03 -5.9151465E-06
  2.0963200E+02  4.3913837E-07  1.7340170E-04  1.8397216E-03  1.8234325E-03 -5.9069361E-06
  2.0963200E+02  4.3941526E-07  1.7451462E-04  1.8417865E-03  1.8255528E-03 -5.8982668E-06
  2.0963200E+02  4.3967594E-07  1.7560018E-04  1.8437857E-03  1.8276061E-03 -5.8896495E-06
  2.0963200E+02  4.3992866E-07  1.7669105E-04  1.8457800E-03  1.8296549E-03 -5.8808332E-06
  2.0963200E+02  4.4018073E-07  1.7782054E-04  1.8478297E-03  1.8317609E-03 -5.8715428E-06
  2.0963200E+02  4.4041733E-07  1.7892222E-04  1.8498140E-03  1.8338005E-03 -5.8623259E-06
  2.0963200E+02  4.4064598E-07  1.8002924E-04  1.8517935E-03  1.8358354E-03 -5.8529130E-06
  2.0963200E+02  4.4087327E-07  1.8117540E-04  1.8538279E-03  1.8379273E-03 -5.8430112E-06
  2.0963200E+02  4.4108582E-07  1.8229330E-04  1.8557975E-03  1.8399530E-03 -5.8332039E-06
  2.0963200E+02  4.4129045E-07  1.8341657E-04  1.8577622E-03  1.8419743E-03 -5.8232038E-06
  2.0963200E+02  4.4149299E-07  1.8457951E-04  1.8597814E-03  1.8440520E-03 -5.8127000E-06
  2.0963200E+02  4.4168153E-07  1.8571372E-04  1.8617362E-03  1.8460640E-03 -5.8023115E-06
  2.0963200E+02  4.4186217E-07  1.8685333E-04  1.8636863E-03  1.8480715E-03 -5.7917333E-06
  2.0963200E+02  4.4204001E-07  1.8803315E-04  1.8656903E-03  1.8501351E-03 -5.7806371E-06
  2.0963200E+02  4.4220459E-07  1.8918377E-04  1.8676306E-03  1.8521335E-03 -5.7696767E-06
  2.0963200E+02  4.4236590E-07  1.9037495E-04  1.8696245E-03  1.8541877E-03 -5.7581888E-06
  2.0963200E+02  4.4251446E-07  1.9153663E-04  1.8715550E-03  1.8561769E-03 -5.7468502E-06
  2.0963200E+02  4.4265512E-07  1.9270377E-04  1.8734806E-03  1.8581616E-03 -5.7353269E-06
  2.0963200E+02  4.4279181E-07  1.9391199E-04  1.8754596E-03  1.8602018E-03 -5.7232622E-06
  2.0963200E+02  4.4291647E-07  1.9509025E-04  1.8773755E-03  1.8621774E-03 -5.7113668E-06
  2.0963200E+02  4.4303327E-07  1.9627400E-04  1.8792866E-03  1.8641486E-03 -5.6992897E-06
  2.0963200E+02  4.4314537E-07  1.9749937E-04  1.8812507E-03  1.8661747E-03 -5.6866575E-06
  2.0963200E+02  4.4324620E-07  1.9869430E-04  1.8831521E-03  1.8681368E-03 -5.6742144E-06
  2.0963200E+02  4.4333916E-07  1.9989475E-04  1.8850488E-03  1.8700944E-03 -5.6615924E-06
  2.0963200E+02  4.4342674E-07  2.0113737E-04  1.8869979E-03  1.8721067E-03 -5.6484020E-06
  2.0963200E+02  4.4350377E-07  2.0234907E-04  1.8888850E-03  1.8740552E-03 -5.6354200E-06
  2.0963200E+02  4.4357296E-07  2.0356633E-04  1.8907672E-03  1.8759993E-03 -5.6222621E-06
  2.0963200E+02  4.4363605E-07  2.0482629E-04  1.8927016E-03  1.8779977E-03 -5.6085226E-06
  2.0963200E+02  4.4368934E-07  2.0605486E-04  1.8945743E-03  1.8799328E-03 -5.5950106E-06
  2.0963200E+02  4.4373607E-07  2.0732650E-04  1.8964988E-03  1.8819219E-03 -5.5809083E-06
  2.0963200E+02  4.4377348E-07  2.0856642E-04  1.8983619E-03  1.8838480E-03 -5.5670462E-06
  2.0963200E+02  4.4380308E-07  2.0981195E-04  1.9002203E-03  1.8857696E-03 -5.5530131E-06
  2.0963200E+02  4.4382542E-07  2.1110110E-04  1.9021301E-03  1.8877449E-03 -5.5383769E-06
  2.0963200E+02  4.4383918E-07  2.1235804E-04  1.9039790E-03  1.8896576E-03 -5.5239996E-06
  2.0963200E+02  4.4384515E-07  2.1362063E-04  1.9058232E-03  1.8915659E-03 -5.5094541E-06
  2.0963200E+02  4.4384315E-07  2.1492738E-04  1.9077183E-03  1.8935275E-03 -5.4942930E-06
  2.0963200E+02  4.4383331E-07  2.1620145E-04  1.9095530E-03  1.8954268E-03 -5.4794092E-06
  2.0963200E+02  4.4381570E-07  2.1748119E-04  1.9113831E-03  1.8973218E-03 -5.4643600E-06
  2.0963200E+02  4.4378944E-07  2.1880564E-04  1.9132637E-03  1.8992696E-03 -5.4486830E-06
  2.0963200E+02  4.4375606E-07  2.2009692E-04  1.9150843E-03  1.9011557E-03 -5.4333013E-06
  2.0963200E+02  4.4371493E-07  2.2139390E-04  1.9169003E-03  1.9030374E-03 -5.4177572E-06
  2.0963200E+02  4.4366445E-07  2.2273616E-04  1.9187664E-03  1.9049715E-03 -5.4015731E-06
  2.0963200E+02  4.4360760E-07  2.2404474E-04  1.9205729E-03  1.9068443E-03 -5.3857022E-06
  2.0963200E+02  4.4354301E-07  2.2535906E-04  1.9223749E-03  1.9087128E-03 -5.3696716E-06
  2.0963200E+02  4.4346839E-07  2.2671920E-04  1.9242266E-03  1.9106333E-03 -5.3529894E-06
  2.0963200E+02  4.4338812E-07  2.2804519E-04  1.9260192E-03  1.9124929E-03 -5.3366377E-06
  2.0963200E+02  4.4329735E-07  2.2941738E-04  1.9278613E-03  1.9144043E-03 -5.3196266E-06
  2.0963200E+02  4.4320142E-07  2.3075507E-04  1.9296445E-03  1.9162551E-03 -5.3029576E-06
  2.0963200E+02  4.4309780E-07  2.3209854E-04  1.9314232E-03  1.9181016E-03 -5.2861338E-06
  2.0963200E+02  4.4298299E-07  2.3348878E-04  1.9332509E-03  1.9199994E-03 -5.2686391E-06
  2.0963200E+02  4.4286375E-07  2.3484402E-04  1.9350203E-03  1.9218371E-03 -5.2515035E-06
  2.0963200E+02  4.4273684E-07  2.3620508E-04  1.9367851E-03  1.9236704E-03 -5.2342159E-06
  2.0963200E+02  4.4259806E-07  2.3761346E-04  1.9385986E-03  1.9255548E-03 -5.2162463E-06
  2.0963200E+02  4.4245559E-07  2.3898635E-04  1.9403542E-03  1.9273794E-03 -5.1986526E-06
  2.0963200E+02  4.4230545E-07  2.4036507E-04  1.9421052E-03  1.9291996E-03 -5.1809096E-06
  2.0963200E+02  4.4214277E-07  2.4179169E-04  1.9439046E-03  1.9310706E-03 -5.1624737E-06
  2.0963200E+02  4.4197712E-07  2.4318231E-04  1.9456464E-03  1.9328821E-03 -5.1444303E-06
  2.0963200E+02  4.4180383E-07  2.4457879E-04  1.9473837E-03  1.9346893E-03 -5.1262402E-06
  2.0963200E+02  4.4161732E-07  2.4602375E-04  1.9491689E-03  1.9365468E-03 -5.1073465E-06
  2.0963200E+02  4.4142857E-07  2.4743218E-04  1.9508970E-03  1.9383454E-03 -5.0888615E-06
  2.0963200E+02  4.4122613E-07  2.4888947E-04  1.9526728E-03  1.9401939E-03 -5.0696659E-06
  2.0963200E+02  4.4102194E-07  2.5030989E-04  1.9543918E-03  1.9419838E-03 -5.0508897E-06
  2.0963200E+02  4.4081015E-07  2.5173624E-04  1.9561064E-03  1.9437694E-03 -5.0319714E-06
  2.0963200E+02  4.4058401E-07  2.5321200E-04  1.9578682E-03  1.9456046E-03 -5.0123322E-06
  2.0963200E+02  4.4035683E-07  2.5465040E-04  1.9595736E-03  1.9473815E-03 -4.9931282E-06
  2.0963200E+02  4.4012208E-07  2.5609474E-04  1.9612745E-03  1.9491542E-03 -4.9737848E-06
  2.0963200E+02  4.3987231E-07  2.5758908E-04  1.9630224E-03  1.9509761E-03 -4.9537104E-06
  2.0963200E+02  4.3962223E-07  2.5904553E-04  1.9647143E-03  1.9527402E-03 -4.9340867E-06
  2.0963200E+02  4.3936460E-07  2.6050796E-04  1.9664018E-03  1.9545000E-03 -4.9143263E-06
  2.0963200E+02  4.3909128E-07  2.6202096E-04  1.9681357E-03  1.9563087E-03 -4.8938250E-06
  2.0963200E+02  4.3881836E-07  2.6349555E-04  1.9698142E-03  1.9580599E-03 -4.8737896E-06
  2.0963200E+02  4.3853793E-07  2.6497615E-04  1.9714882E-03  1.9598069E-03 -4.8536202E-06
  2.0963200E+02  4.3824114E-07  2.6650791E-04  1.9732084E-03  1.9616024E-03 -4.8327003E-06
  2.0963200E+02  4.3794547E-07  2.6800073E-04  1.9748735E-03  1.9633409E-03 -4.8122614E-06
  2.0963200E+02  4.3763301E-07  2.6954511E-04  1.9765844E-03  1.9651276E-03 -4.7910656E-06
  2.0963200E+02  4.3732214E-07  2.7105019E-04  1.9782405E-03  1.9668575E-03 -4.7703608E-06
  2.0963200E+02  4.3700379E-07  2.7256133E-04  1.9798923E-03  1.9685832E-03 -4.7495262E-06
  2.0963200E+02  4.3666800E-07  2.7412460E-04  1.9815895E-03  1.9703567E-03 -4.7279255E-06
  2.0963200E+02  4.3633451E-07  2.7564806E-04  1.9832323E-03  1.9720739E-03 -4.7068303E-06
  2.0963200E+02  4.3599358E-07  2.7717760E-04  1.9848708E-03  1.9737869E-03 -4.6856079E-06
  2.0963200E+02  4.3563454E-07  2.7875986E-04  1.9865544E-03  1.9755474E-03 -4.6636105E-06
  2.0963200E+02  4.3527852E-07  2.8030177E-04  1.9881840E-03  1.9772519E-03 -4.6421328E-06
  2.0963200E+02  4.3491508E-07  2.8184980E-04  1.9898093E-03  1.9789523E-03 -4.6205305E-06
  2.0963200E+02  4.3453289E-07  2.8345113E-04  1.9914793E-03  1.9806998E-03 -4.5981443E-06
  2.0963200E+02  4.3415442E-07  2.8501159E-04  1.9930957E-03  1.9823917E-03 -4.5762919E-06
  2.0963200E+02  4.3376856E-07  2.8657819E-04  1.9947079E-03  1.9840794E-03 -4.5543176E-06
  2.0963200E+02  4.3336329E-07  2.8819868E-04  1.9963644E-03  1.9858139E-03 -4.5315507E-06
  2.0963200E+02  4.3296246E-07  2.8977777E-04  1.9979677E-03  1.9874932E-03 -4.5093313E-06
  2.0963200E+02  4.3255427E-07  2.9136301E-04  1.9995668E-03  1.9891684E-03 -4.4869926E-06
  2.0963200E+02  4.3212603E-07  2.9300276E-04  2.0012098E-03  1.9908900E-03 -4.4638529E-06
  2.0963200E+02  4.3170292E-07  2.9460055E-04  2.0028001E-03  1.9925568E-03 -4.4412743E-06
  2.0963200E+02  4.3125933E-07  2.9625324E-04  2.0044341E-03  1.9942697E-03 -4.4178893E-06
  2.0963200E+02  4.3082136E-07  2.9786361E-04  2.0060158E-03  1.9959281E-03 -4.3950743E-06
  2.0963200E+02  4.3037607E-07  2.9948020E-04  2.0075931E-03  1.9975824E-03 -4.3721441E-06
  2.0963200E+02  4.2990966E-07  3.0115227E-04  2.0092138E-03  1.9992825E-03 -4.3483994E-06
  2.0963200E+02  4.2944956E-07  3.0278149E-04  2.0107825E-03  2.0009284E-03 -4.3252379E-06
  2.0963200E+02  4.2898219E-07  3.0441695E-04  2.0123469E-03  2.0025703E-03 -4.3019637E-06
  2.0963200E+02  4.2849304E-07  3.0610850E-04  2.0139543E-03  2.0042576E-03 -4.2778672E-06
  2.0963200E+02  4.2801092E-07  3.0775665E-04  2.0155101E-03  2.0058911E-03 -4.2543667E-06
  2.0963200E+02  4.2752155E-07  3.0941106E-04  2.0170617E-03  2.0075205E-03 -4.2307560E-06
  2.0963200E+02  4.2700977E-07  3.1112217E-04  2.0186559E-03  2.0091951E-03 -4.2063153E-06
  2.0963200E+02  4.2650571E-07  3.1278932E-04  2.0201989E-03  2.0108162E-03 -4.1824834E-06
  2.0963200E+02  4.2599444E-07  3.1446277E-04  2.0217376E-03  2.0124333E-03 -4.1585436E-06
  2.0963200E+02  4.2546013E-07  3.1619352E-04  2.0233186E-03  2.0140951E-03 -4.1337666E-06
  2.0963200E+02  4.2493424E-07  3.1787976E-04  2.0248489E-03  2.0157039E-03 -4.1096105E-06
  2.0963200E+02  4.2438489E-07  3.1962372E-04  2.0264211E-03  2.0173572E-03 -4.0846123E-06
  2.0963200E+02  4.2384442E-07  3.2132280E-04  2.0279428E-03  2.0189578E-03 -4.0602433E-06
  2.0963200E+02  4.2329679E-07  3.2302821E-04  2.0294604E-03  2.0205544E-03 -4.0357706E-06
  2.0963200E+02  4.2272508E-07  3.2479194E-04  2.0310195E-03  2.0221950E-03 -4.0104487E-06
  2.0963200E+02  4.2216293E-07  3.2651024E-04  2.0325286E-03  2.0237834E-03 -3.9857679E-06
  2.0963200E+02  4.2159366E-07  3.2823490E-04  2.0340335E-03  2.0253677E-03 -3.9609858E-06
  2.0963200E+02  4.2099969E-07  3.3001849E-04  2.0355797E-03  2.0269958E-03 -3.9353476E-06
  2.0963200E+02  4.2041597E-07  3.3175609E-04  2.0370761E-03  2.0285719E-03 -3.9103624E-06
  2.0963200E+02  4.1982516E-07  3.3350008E-04  2.0385685E-03  2.0301440E-03 -3.8852782E-06
  2.0963200E+02  4.1920903E-07  3.3530361E-04  2.0401017E-03  2.0317595E-03 -3.8593313E-06
  2.0963200E+02  4.1860385E-07  3.3706059E-04  2.0415856E-03  2.0333235E-03 -3.8340488E-06
  2.0963200E+02  4.1799160E-07  3.3882398E-04  2.0430654E-03  2.0348834E-03 -3.8086697E-06
  2.0963200E+02  4.1735342E-07  3.4064753E-04  2.0445858E-03  2.0364864E-03 -3.7824215E-06
  2.0963200E+02  4.1672687E-07  3.4242396E-04  2.0460573E-03  2.0380383E-03 -3.7568489E-06
  2.0963200E+02  4.1607398E-07  3.4426097E-04  2.0475690E-03  2.0396330E-03 -3.7304029E-06
  2.0963200E+02  4.1543317E-07  3.4605048E-04  2.0490322E-03  2.0411767E-03 -3.7046400E-06
  2.0963200E+02  4.1478536E-07  3.4784645E-04  2.0504912E-03  2.0427164E-03 -3.6787844E-06
  2.0963200E+02  4.1411061E-07  3.4970361E-04  2.0519902E-03  2.0442987E-03 -3.6520493E-06
  2.0963200E+02  4.1344861E-07  3.5151271E-04  2.0534410E-03  2.0458304E-03 -3.6260082E-06
  2.0963200E+02  4.1277965E-07  3.5332829E-04  2.0548877E-03  2.0473581E-03 -3.5998767E-06
  2.0963200E+02  4.1208313E-07  3.5520567E-04  2.0563739E-03  2.0489280E-03 -3.5728598E-06
  2.0963200E+02  4.1140006E-07  3.5703443E-04  2.0578124E-03  2.0504476E-03 -3.5465475E-06
  2.0963200E+02  4.1071005E-07  3.5886969E-04  2.0592468E-03  2.0519634E-03 -3.5201472E-06
  2.0963200E+02  4.0999189E-07  3.6076738E-04  2.0607204E-03  2.0535209E-03 -3.4928557E-06
  2.0963200E+02  4.0928785E-07  3.6261588E-04  2.0621466E-03  2.0550286E-03 -3.4662791E-06
  2.0963200E+02  4.0857690E-07  3.6447091E-04  2.0635687E-03  2.0565324E-03 -3.4396169E-06
  2.0963200E+02  4.0783721E-07  3.6638898E-04  2.0650298E-03  2.0580776E-03 -3.4120579E-06
  2.0963200E+02  4.0711231E-07  3.6825729E-04  2.0664438E-03  2.0595734E-03 -3.3852241E-06
  2.0963200E+02  4.0638054E-07  3.7013215E-04  2.0678537E-03  2.0610653E-03 -3.3583068E-06
  2.0963200E+02  4.0561944E-07  3.7207069E-04  2.0693022E-03  2.0625983E-03 -3.3304875E-06
  2.0963200E+02  4.0487379E-07  3.7395888E-04  2.0707041E-03  2.0640822E-03 -3.3034032E-06
  2.0963200E+02  4.0409840E-07  3.7591116E-04  2.0721442E-03  2.0656070E-03 -3.2754134E-06
  2.0963200E+02  4.0333891E-07  3.7781272E-04  2.0735380E-03  2.0670830E-03 -3.2481652E-06
  2.0963200E+02  4.0257263E-07  3.7972087E-04  2.0749277E-03  2.0685551E-03 -3.2208373E-06
  2.0963200E+02  4.0177603E-07  3.8169375E-04  2.0763555E-03  2.0700677E-03 -3.1925988E-06
  2.0963200E+02  4.0099598E-07  3.8361531E-04  2.0777372E-03  2.0715319E-03 -3.1651116E-06
  2.0963200E+02  4.0020918E-07  3.8554349E-04  2.0791149E-03  2.0729922E-03 -3.1375469E-06
  2.0963200E+02  3.9939148E-07  3.8753703E-04  2.0805302E-03  2.0744927E-03 -3.1090667E-06
  2.0963200E+02  3.9859100E-07  3.8947867E-04  2.0819000E-03  2.0759452E-03 -3.0813471E-06
  2.0963200E+02  3.9778379E-07  3.9142695E-04  2.0832657E-03  2.0773937E-03 -3.0535522E-06
  2.0963200E+02  3.9694512E-07  3.9344123E-04  2.0846688E-03  2.0788822E-03 -3.0248373E-06
  2.0963200E+02  3.9612431E-07  3.9540302E-04  2.0860266E-03  2.0803229E-03 -2.9968920E-06
  2.0963200E+02  3.9529683E-07  3.9737148E-04  2.0873804E-03  2.0817597E-03 -2.9688737E-06
  2.0963200E+02  3.9443730E-07  3.9940657E-04  2.0887712E-03  2.0832361E-03 -2.9399307E-06
  2.0963200E+02  3.9359630E-07  4.0138859E-04  2.0901171E-03  2.0846652E-03 -2.9117664E-06
  2.0963200E+02  3.9272286E-07  4.0343766E-04  2.0914997E-03  2.0861335E-03 -2.8826745E-06
  2.0963200E+02  3.9186839E-07  4.0543327E-04  2.0928377E-03  2.0875548E-03 -2.8543671E-06
  2.0963200E+02  3.9100731E-07  4.0743558E-04  2.0941718E-03  2.0889722E-03 -2.8259903E-06
  2.0963200E+02  3.9011323E-07  4.0950559E-04  2.0955423E-03  2.0904286E-03 -2.7966817E-06
  2.0963200E+02  3.8923877E-07  4.1152153E-04  2.0968685E-03  2.0918382E-03 -2.7681662E-06
  2.0963200E+02  3.8835773E-07  4.1354421E-04  2.0981909E-03  2.0932441E-03 -2.7395834E-06
  2.0963200E+02  3.8744313E-07  4.1563522E-04  2.0995493E-03  2.0946885E-03 -2.7100649E-06
  2.0963200E+02  3.8654879E-07  4.1767158E-04  2.1008638E-03  2.0960866E-03 -2.6813478E-06
  2.0963200E+02  3.8564792E-07  4.1971469E-04  2.1021744E-03  2.0974809E-03 -2.6525655E-06
  2.0963200E+02  3.8471293E-07  4.2182678E-04  2.1035208E-03  2.0989135E-03 -2.6228436E-06
  2.0963200E+02  3.8379884E-07  4.2388362E-04  2.1048236E-03  2.1003001E-03 -2.5939312E-06
  2.0963200E+02  3.8287826E-07  4.2594723E-04  2.1061226E-03  2.1016829E-03 -2.5649559E-06
  2.0963200E+02  3.8192302E-07  4.2808047E-04  2.1074570E-03  2.1031036E-03 -2.5350372E-06
  2.0963200E+02  3.8098931E-07  4.3015786E-04  2.1087482E-03  2.1044788E-03 -2.5059360E-06
  2.0963200E+02  3.8002056E-07  4.3230530E-04  2.1100746E-03  2.1058916E-03 -2.4758893E-06
  2.0963200E+02  3.7907377E-07  4.3439650E-04  2.1113581E-03  2.1072591E-03 -2.4466651E-06
  2.0963200E+02  3.7812057E-07  4.3649450E-04  2.1126378E-03  2.1086228E-03 -2.4173814E-06
  2.0963200E+02  3.7713178E-07  4.3866322E-04  2.1139523E-03  2.1100239E-03 -2.3871487E-06
  2.0963200E+02  3.7616559E-07  4.4077508E-04  2.1152243E-03  2.1113799E-03 -2.3577462E-06
  2.0963200E+02  3.7519302E-07  4.4289377E-04  2.1164926E-03  2.1127322E-03 -2.3282863E-06
  2.0963200E+02  3.7418432E-07  4.4508382E-04  2.1177952E-03  2.1141216E-03 -2.2978742E-06
  2.0963200E+02  3.7319885E-07  4.4721640E-04  2.1190558E-03  2.1154663E-03 -2.2682996E-06
  2.0963200E+02  3.7220705E-07  4.4935585E-04  2.1203126E-03  2.1168073E-03 -2.2386696E-06
  2.0963200E+02  3.7117858E-07  4.5156730E-04  2.1216035E-03  2.1181850E-03 -2.2080845E-06
  2.0963200E+02  3.7017397E-07  4.5372068E-04  2.1228526E-03  2.1195184E-03 -2.1783440E-06
  2.0963200E+02  3.6916306E-07  4.5588095E-04  2.1240981E-03  2.1208481E-03 -2.1485502E-06
  2.0963200E+02  3.6811496E-07  4.5811387E-04  2.1253773E-03  2.1222142E-03 -2.1177983E-06
  2.0963200E+02  3.6709133E-07  4.6028812E-04  2.1266151E-03  2.1235363E-03 -2.0878981E-06
  2.0963200E+02  3.6606146E-07  4.6246927E-04  2.1278492E-03  2.1248548E-03 -2.0579465E-06
  2.0963200E+02  3.6499386E-07  4.6472373E-04  2.1291168E-03  2.1262093E-03 -2.0270342E-06
  2.0963200E+02  3.6395136E-07  4.6691891E-04  2.1303433E-03  2.1275202E-03 -1.9969803E-06
  2.0963200E+02  3.6287077E-07  4.6918784E-04  2.1316031E-03  2.1288670E-03 -1.9659640E-06
  2.0963200E+02  3.6181569E-07  4.7139708E-04  2.1328221E-03  2.1301704E-03 -1.9358105E-06
  2.0963200E+02  3.6075444E-07  4.7361325E-04  2.1340374E-03  2.1314701E-03 -1.9056090E-06
  2.0963200E+02  3.5965460E-07  4.7590383E-04  2.1352857E-03  2.1328054E-03 -1.8744426E-06
  2.0963200E+02  3.5858087E-07  4.7813410E-04  2.1364935E-03  2.1340977E-03 -1.8441455E-06
  2.0963200E+02  3.5750101E-07  4.8037133E-04  2.1376976E-03  2.1353863E-03 -1.8138023E-06
  2.0963200E+02  3.5638204E-07  4.8268364E-04  2.1389344E-03  2.1367101E-03 -1.7824920E-06
  2.0963200E+02  3.5528980E-07  4.8493501E-04  2.1401311E-03  2.1379912E-03 -1.7520571E-06
  2.0963200E+02  3.5419148E-07  4.8719336E-04  2.1413241E-03  2.1392687E-03 -1.7215781E-06
  2.0963200E+02  3.5305353E-07  4.8952745E-04  2.1425495E-03  2.1405811E-03 -1.6901301E-06
  2.0963200E+02  3.5194291E-07  4.9179998E-04  2.1437351E-03  2.1418512E-03 -1.6595634E-06
  2.0963200E+02  3.5082626E-07  4.9407952E-04  2.1449170E-03  2.1431177E-03 -1.6289545E-06
  2.0963200E+02  3.4966948E-07  4.9643546E-04  2.1461310E-03  2.1444187E-03 -1.5973746E-06
  2.0963200E+02  3.4854063E-07  4.9872922E-04  2.1473056E-03  2.1456777E-03 -1.5666820E-06
  2.0963200E+02  3.4737131E-07  5.0109983E-04  2.1485120E-03  2.1469712E-03 -1.5350171E-06
  2.0963200E+02  3.4623032E-07  5.0340785E-04  2.1496792E-03  2.1482229E-03 -1.5042433E-06
  2.0963200E+02  3.4508338E-07  5.0572291E-04  2.1508428E-03  2.1494710E-03 -1.4734305E-06
  2.0963200E+02  3.4389547E-07  5.0811548E-04  2.1520379E-03  2.1507531E-03 -1.4416438E-06
  2.0963200E+02  3.4273649E-07  5.1044483E-04  2.1531942E-03  2.1519938E-03 -1.4107537E-06
  2.0963200E+02  3.4157160E-07  5.1278123E-04  2.1543469E-03  2.1532310E-03 -1.3798264E-06
  2.0963200E+02  3.4036524E-07  5.1519582E-04  2.1555308E-03  2.1545019E-03 -1.3479238E-06
  2.0963200E+02  3.3918841E-07  5.1754656E-04  2.1566762E-03  2.1557317E-03 -1.3169231E-06
  2.0963200E+02  3.3800571E-07  5.1990438E-04  2.1578180E-03  2.1569579E-03 -1.2858870E-06
  2.0963200E+02  3.3678107E-07  5.2234105E-04  2.1589907E-03  2.1582176E-03 -1.2538743E-06
  2.0963200E+02  3.3558652E-07  5.2471325E-04  2.1601253E-03  2.1594366E-03 -1.2227686E-06
  2.0963200E+02  3.3438617E-07  5.2709254E-04  2.1612564E-03  2.1606520E-03 -1.1916295E-06
  2.0963200E+02  3.3314338E-07  5.2955136E-04  2.1624180E-03  2.1619005E-03 -1.1595124E-06
  2.0963200E+02  3.3193128E-07  5.3194507E-04  2.1635418E-03  2.1631086E-03 -1.1283073E-06
  2.0963200E+02  3.3067642E-07  5.3441876E-04  2.1646960E-03  2.1643496E-03 -1.0961236E-06
  2.0963200E+02  3.2945263E-07  5.3682691E-04  2.1658126E-03  2.1655506E-03 -1.0648551E-06
  2.0963200E+02  3.2822311E-07  5.3924220E-04  2.1669257E-03  2.1667479E-03 -1.0335562E-06
  2.0963200E+02  3.2695036E-07  5.4173813E-04  2.1680689E-03  2.1679779E-03 -1.0012777E-06
  2.0963200E+02  3.2570926E-07  5.4416791E-04  2.1691749E-03  2.1691680E-03 -9.6991905E-07
  2.0963200E+02  3.2446248E-07  5.4660482E-04  2.1702773E-03  2.1703547E-03 -9.3853184E-07
  2.0963200E+02  3.2317200E-07  5.4912307E-04  2.1714095E-03  2.1715735E-03 -9.0616429E-07
  2.0963200E+02  3.2191373E-07  5.5157451E-04  2.1725049E-03  2.1727530E-03 -8.7472098E-07
  2.0963200E+02  3.2064984E-07  5.5403312E-04  2.1735967E-03  2.1739289E-03 -8.4325093E-07
  2.0963200E+02  3.1934177E-07  5.5657373E-04  2.1747180E-03  2.1751368E-03 -8.1079989E-07
  2.0963200E+02  3.1806650E-07  5.5904690E-04  2.1758028E-03  2.1763056E-03 -7.7927735E-07
  2.0963200E+02  3.1678564E-07  5.6152726E-04  2.1768841E-03  2.1774708E-03 -7.4772986E-07
  2.0963200E+02  3.1546015E-07  5.6409030E-04  2.1779945E-03  2.1786678E-03 -7.1520089E-07
  2.0963200E+02  3.1416802E-07  5.6658526E-04  2.1790688E-03  2.1798259E-03 -6.8360450E-07
  2.0963200E+02  3.1287035E-07  5.6908743E-04  2.1801396E-03  2.1809806E-03 -6.5198492E-07
  2.0963200E+02  3.1152759E-07  5.7167296E-04  2.1812392E-03  2.1821666E-03 -6.1938352E-07
  2.0963200E+02  3.1021875E-07  5.7418976E-04  2.1823030E-03  2.1833141E-03 -5.8771861E-07
  2.0963200E+02  3.0886451E-07  5.7679039E-04  2.1833955E-03  2.1844928E-03 -5.5507173E-07
  2.0963200E+02  3.0754456E-07  5.7932187E-04  2.1844523E-03  2.1856333E-03 -5.2336387E-07
  2.0963200E+02  3.0621916E-07  5.8186058E-04  2.1855057E-03  2.1867704E-03 -4.9163572E-07
  2.0963200E+02  3.0484792E-07  5.8448379E-04  2.1865874E-03  2.1879382E-03 -4.5892548E-07
  2.0963200E+02  3.0351152E-07  5.8703720E-04  2.1876339E-03  2.1890682E-03 -4.2715788E-07
  2.0963200E+02  3.0216973E-07  5.8959787E-04  2.1886769E-03  2.1901947E-03 -3.9537170E-07
  2.0963200E+02  3.0078165E-07  5.9224372E-04  2.1897480E-03  2.1913518E-03 -3.6260348E-07
  2.0963200E+02  2.9942896E-07  5.9481913E-04  2.1907841E-03  2.1924713E-03 -3.3078133E-07
  2.0963200E+02  2.9807092E-07  5.9740181E-04  2.1918168E-03  2.1935873E-03 -2.9894231E-07
  2.0963200E+02  2.9666617E-07  6.0007037E-04  2.1928773E-03  2.1947336E-03 -2.6612141E-07
  2.0963200E+02  2.9529734E-07  6.0266783E-04  2.1939032E-03  2.1958427E-03 -2.3424986E-07
  2.0963200E+02  2.9392322E-07  6.0527258E-04  2.1949257E-03  2.1969483E-03 -2.0236312E-07
  2.0963200E+02  2.9250195E-07  6.0796389E-04  2.1959756E-03  2.1980839E-03 -1.6949483E-07
  2.0963200E+02  2.9111714E-07  6.1058345E-04  2.1969912E-03  2.1991826E-03 -1.3757897E-07
  2.0963200E+02  2.8968490E-07  6.1329004E-04  2.1980341E-03  2.2003110E-03 -1.0468184E-07
