          atime             vx             vy             vz             pr        garbage
  2.0963200E+02  1.0093684E-02  4.6787450E-07 -5.7027114E-05  1.9791253E-03  0.0000000E+00
  2.0963200E+02  1.0224517E-02  4.7615840E-07 -5.7732652E-05  1.9791304E-03  0.0000000E+00
  2.0963200E+02  1.0355743E-02  4.8452806E-07 -5.8439446E-05  1.9791355E-03  0.0000000E+00
  2.0963200E+02  1.0486575E-02  4.9293350E-07 -5.9143263E-05  1.9791405E-03  0.0000000E+00
  2.0963200E+02  1.0617799E-02  5.0142534E-07 -5.9848330E-05  1.9791455E-03  0.0000000E+00
  2.0963200E+02  1.0749023E-02  5.0997856E-07 -6.0552532E-05  1.9791505E-03  0.0000000E+00
  2.0963200E+02  1.0879852E-02  5.1856744E-07 -6.1253766E-05  1.9791555E-03  0.0000000E+00
  2.0963200E+02  1.1011074E-02  5.2724369E-07 -6.1956244E-05  1.9791605E-03  0.0000000E+00
  2.0963200E+02  1.1141902E-02  5.3595549E-07 -6.2655758E-05  1.9791654E-03  0.0000000E+00
  2.0963200E+02  1.1273122E-02  5.4475531E-07 -6.3356511E-05  1.9791704E-03  0.0000000E+00
  2.0963200E+02  1.1403948E-02  5.5359059E-07 -6.4054307E-05  1.9791753E-03  0.0000000E+00
  2.0963200E+02  1.1535166E-02  5.6251454E-07 -6.4753337E-05  1.9791803E-03  0.0000000E+00
  2.0963200E+02  1.1665991E-02  5.7147385E-07 -6.5449415E-05  1.9791852E-03  0.0000000E+00
  2.0963200E+02  1.1797207E-02  5.8052247E-07 -6.6146722E-05  1.9791901E-03  0.0000000E+00
  2.0963200E+02  1.1928423E-02  5.8963373E-07 -6.6843167E-05  1.9791950E-03  0.0000000E+00
  2.0963200E+02  1.2059245E-02  5.9878021E-07 -6.7536669E-05  1.9791998E-03  0.0000000E+00
  2.0963200E+02  1.2190459E-02  6.0801696E-07 -6.8231393E-05  1.9792047E-03  0.0000000E+00
  2.0963200E+02  1.2321279E-02  6.1728883E-07 -6.8923180E-05  1.9792095E-03  0.0000000E+00
  2.0963200E+02  1.2452491E-02  6.2665164E-07 -6.9616184E-05  1.9792144E-03  0.0000000E+00
  2.0963200E+02  1.2583310E-02  6.3604944E-07 -7.0306257E-05  1.9792192E-03  0.0000000E+00
  2.0963200E+02  1.2714520E-02  6.4553883E-07 -7.0997542E-05  1.9792240E-03  0.0000000E+00
  2.0963200E+02  1.2845337E-02  6.5506311E-07 -7.1685901E-05  1.9792287E-03  0.0000000E+00
  2.0963200E+02  1.2976546E-02  6.6467962E-07 -7.2375468E-05  1.9792335E-03  0.0000000E+00
  2.0963200E+02  1.3107754E-02  6.7436000E-07 -7.3064175E-05  1.9792383E-03  0.0000000E+00
  2.0963200E+02  1.3238568E-02  6.8407509E-07 -7.3749965E-05  1.9792430E-03  0.0000000E+00
  2.0963200E+02  1.3369774E-02  6.9388340E-07 -7.4436955E-05  1.9792478E-03  0.0000000E+00
  2.0963200E+02  1.3500587E-02  7.0372631E-07 -7.5121034E-05  1.9792525E-03  0.0000000E+00
  2.0963200E+02  1.3631792E-02  7.1366308E-07 -7.5806309E-05  1.9792572E-03  0.0000000E+00
  2.0963200E+02  1.3762603E-02  7.2363434E-07 -7.6488677E-05  1.9792619E-03  0.0000000E+00
  2.0963200E+02  1.3893806E-02  7.3370011E-07 -7.7172238E-05  1.9792666E-03  0.0000000E+00
  2.0963200E+02  1.4024615E-02  7.4380025E-07 -7.7852897E-05  1.9792712E-03  0.0000000E+00
  2.0963200E+02  1.4155816E-02  7.5399554E-07 -7.8534744E-05  1.9792759E-03  0.0000000E+00
  2.0963200E+02  1.4287016E-02  7.6425590E-07 -7.9215733E-05  1.9792805E-03  0.0000000E+00
  2.0963200E+02  1.4417823E-02  7.7455043E-07 -7.9893830E-05  1.9792851E-03  0.0000000E+00
  2.0963200E+02  1.4549022E-02  7.8494111E-07 -8.0573106E-05  1.9792897E-03  0.0000000E+00
  2.0963200E+02  1.4679827E-02  7.9536583E-07 -8.1249496E-05  1.9792943E-03  0.0000000E+00
  2.0963200E+02  1.4811024E-02  8.0588735E-07 -8.1927062E-05  1.9792989E-03  0.0000000E+00
  2.0963200E+02  1.4941827E-02  8.1644278E-07 -8.2601746E-05  1.9793035E-03  0.0000000E+00
  2.0963200E+02  1.5073022E-02  8.2709566E-07 -8.3277601E-05  1.9793080E-03  0.0000000E+00
  2.0963200E+02  1.5203824E-02  8.3778233E-07 -8.3950581E-05  1.9793126E-03  0.0000000E+00
  2.0963200E+02  1.5335017E-02  8.4856709E-07 -8.4624727E-05  1.9793171E-03  0.0000000E+00
  2.0963200E+02  1.5466210E-02  8.5941809E-07 -8.5298018E-05  1.9793216E-03  0.0000000E+00
  2.0963200E+02  1.5597009E-02  8.7030266E-07 -8.5968441E-05  1.9793261E-03  0.0000000E+00
  2.0963200E+02  1.5728200E-02  8.8128632E-07 -8.6640023E-05  1.9793306E-03  0.0000000E+00
  2.0963200E+02  1.5858997E-02  8.9230341E-07 -8.7308744E-05  1.9793351E-03  0.0000000E+00
  2.0963200E+02  1.5990187E-02  9.0342024E-07 -8.7978620E-05  1.9793395E-03  0.0000000E+00
  2.0963200E+02  1.6120982E-02  9.1457036E-07 -8.8645640E-05  1.9793440E-03  0.0000000E+00
  2.0963200E+02  1.6252170E-02  9.2582088E-07 -8.9313810E-05  1.9793484E-03  0.0000000E+00
  2.0963200E+02  1.6382964E-02  9.3710453E-07 -8.9979129E-05  1.9793528E-03  0.0000000E+00
  2.0963200E+02  1.6514149E-02  9.4848924E-07 -9.0645595E-05  1.9793572E-03  0.0000000E+00
  2.0963200E+02  1.6645334E-02  9.5994133E-07 -9.1311206E-05  1.9793616E-03  0.0000000E+00
  2.0963200E+02  1.6776126E-02  9.7142635E-07 -9.1973976E-05  1.9793660E-03  0.0000000E+00
  2.0963200E+02  1.6907309E-02  9.8301339E-07 -9.2637885E-05  1.9793703E-03  0.0000000E+00
  2.0963200E+02  1.7038099E-02  9.9463320E-07 -9.3298956E-05  1.9793747E-03  0.0000000E+00
  2.0963200E+02  1.7169280E-02  1.0063557E-06 -9.3961162E-05  1.9793790E-03  0.0000000E+00
  2.0963200E+02  1.7300068E-02  1.0181108E-06 -9.4620537E-05  1.9793833E-03  0.0000000E+00
  2.0963200E+02  1.7431248E-02  1.0299693E-06 -9.5281042E-05  1.9793876E-03  0.0000000E+00
  2.0963200E+02  1.7562034E-02  1.0418602E-06 -9.5938721E-05  1.9793919E-03  0.0000000E+00
  2.0963200E+02  1.7693212E-02  1.0538551E-06 -9.6597525E-05  1.9793962E-03  0.0000000E+00
  2.0963200E+02  1.7824390E-02  1.0659185E-06 -9.7255478E-05  1.9794005E-03  0.0000000E+00
  2.0963200E+02  1.7955173E-02  1.0780142E-06 -9.7910614E-05  1.9794047E-03  0.0000000E+00
  2.0963200E+02  1.8086349E-02  1.0902148E-06 -9.8566868E-05  1.9794090E-03  0.0000000E+00
