          atime         pdf_uu         pdf_vv         pdf_ww         pm1avg           tavg
  2.0963200E+02 -3.4017907E-19  1.7241005E-03  6.5353711E-21  2.1051584E-03  0.0000000E+00
  2.0963200E+02 -3.4120814E-19  1.7318907E-03  6.5229039E-21  2.1051581E-03  0.0000000E+00
  2.0963200E+02 -3.4222725E-19  1.7396447E-03  6.5100790E-21  2.1051578E-03  0.0000000E+00
  2.0963200E+02 -3.4324258E-19  1.7474092E-03  6.4968219E-21  2.1051575E-03  0.0000000E+00
  2.0963200E+02 -3.4425110E-19  1.7551608E-03  6.4831728E-21  2.1051572E-03  0.0000000E+00
  2.0963200E+02 -3.4524988E-19  1.7628764E-03  6.4691769E-21  2.1051569E-03  0.0000000E+00
  2.0963200E+02 -3.4624496E-19  1.7706024E-03  6.4547524E-21  2.1051567E-03  0.0000000E+00
  2.0963200E+02 -3.4723042E-19  1.7782925E-03  6.4399880E-21  2.1051564E-03  0.0000000E+00
  2.0963200E+02 -3.4821225E-19  1.7859929E-03  6.4247975E-21  2.1051561E-03  0.0000000E+00
  2.0963200E+02 -3.4918460E-19  1.7936576E-03  6.4092742E-21  2.1051558E-03  0.0000000E+00
  2.0963200E+02 -3.5015336E-19  1.8013324E-03  6.3933272E-21  2.1051555E-03  0.0000000E+00
  2.0963200E+02 -3.5111279E-19  1.8089716E-03  6.3770544E-21  2.1051552E-03  0.0000000E+00
  2.0963200E+02 -3.5206868E-19  1.8166210E-03  6.3603603E-21  2.1051550E-03  0.0000000E+00
  2.0963200E+02 -3.5301821E-19  1.8242576E-03  6.3432957E-21  2.1051547E-03  0.0000000E+00
  2.0963200E+02 -3.5395859E-19  1.8318587E-03  6.3259156E-21  2.1051544E-03  0.0000000E+00
  2.0963200E+02 -3.5489553E-19  1.8394699E-03  6.3081179E-21  2.1051541E-03  0.0000000E+00
  2.0963200E+02 -3.5582346E-19  1.8470457E-03  6.2900116E-21  2.1051538E-03  0.0000000E+00
  2.0963200E+02 -3.5674800E-19  1.8546315E-03  6.2714903E-21  2.1051535E-03  0.0000000E+00
  2.0963200E+02 -3.5766367E-19  1.8621820E-03  6.2526671E-21  2.1051533E-03  0.0000000E+00
  2.0963200E+02 -3.5857600E-19  1.8697425E-03  6.2334313E-21  2.1051530E-03  0.0000000E+00
  2.0963200E+02 -3.5947960E-19  1.8772677E-03  6.2139004E-21  2.1051527E-03  0.0000000E+00
  2.0963200E+02 -3.6037992E-19  1.8848029E-03  6.1939594E-21  2.1051524E-03  0.0000000E+00
