          atime         ptr_uu         ptr_vv         ptr_ww         pm1avg           tavg
  7.8507600E+01 -9.6390239E-03  3.0643617E-03  4.0662117E-03  8.5979090E-03  0.0000000E+00
  7.8507600E+01 -9.1995251E-03  2.8731027E-03  3.8570004E-03  8.3619948E-03  0.0000000E+00
  7.8507600E+01 -8.7803832E-03  2.6684098E-03  3.6680414E-03  8.1357417E-03  0.0000000E+00
  7.8507600E+01 -8.3945325E-03  2.4651775E-03  3.4949534E-03  7.9182520E-03  0.0000000E+00
  7.8507600E+01 -8.0513605E-03  2.2921814E-03  3.3259014E-03  7.7092871E-03  0.0000000E+00
  7.8507600E+01 -7.7407461E-03  2.1532415E-03  3.1565418E-03  7.5077284E-03  0.0000000E+00
  7.8507600E+01 -7.4213413E-03  2.0654049E-03  2.9944359E-03  7.3141664E-03  0.0000000E+00
  7.8507600E+01 -7.0984953E-03  2.0112536E-03  2.8427657E-03  7.1277550E-03  0.0000000E+00
  7.8507600E+01 -6.7772525E-03  1.9831747E-03  2.7164308E-03  6.9491738E-03  0.0000000E+00
  7.8507600E+01 -6.4678323E-03  1.9855481E-03  2.6207958E-03  6.7768584E-03  0.0000000E+00
