          atime           conv           prod        pres_tr        pres_df        garbage
  7.8507600E+01 -4.0786207E-04  1.4813995E-02 -1.6841507E-03 -1.6865930E-03 -8.6478415E-07
  7.8507600E+01  7.9679636E-05  1.4542537E-02 -1.5494454E-03 -1.5531997E-03  2.4824039E-06
  7.8507600E+01  4.9277793E-04  1.4199856E-02 -1.4451473E-03 -1.4448206E-03  1.8602305E-06
  7.8507600E+01  7.3930644E-04  1.3811851E-02 -1.3630164E-03 -1.3678741E-03 -3.8966290E-06
  7.8507600E+01  8.4410992E-04  1.3414923E-02 -1.3153760E-03 -1.3163129E-03 -2.4732289E-06
  7.8507600E+01  8.4393170E-04  1.3032746E-02 -1.2760219E-03 -1.2735053E-03  4.7644222E-06
  7.8507600E+01  8.0518147E-04  1.2666261E-02 -1.2359310E-03 -1.2330747E-03  2.6898530E-06
  7.8507600E+01  7.9485645E-04  1.2308900E-02 -1.2057736E-03 -1.2046310E-03 -1.2848871E-06
  7.8507600E+01  8.6703501E-04  1.1958946E-02 -1.2010748E-03 -1.2026958E-03  7.9367606E-07
  7.8507600E+01  1.0540062E-03  1.1617616E-02 -1.2260923E-03 -1.2300147E-03 -2.4371881E-06
  7.8507600E+01  1.3557493E-03  1.1289283E-02 -1.2770719E-03 -1.2703211E-03  8.4736384E-06
  7.8507600E+01  1.5166036E-03  1.0945337E-02 -1.2996121E-03 -1.3038771E-03 -1.2187956E-06
  7.8507600E+01  1.5675530E-03  1.0578653E-02 -1.3204500E-03 -1.3209748E-03 -6.3918832E-07
  7.8507600E+01  1.5464780E-03  1.0190601E-02 -1.3296632E-03 -1.3284036E-03  2.8359815E-06
  7.8507600E+01  1.4693401E-03  9.7955409E-03 -1.3255795E-03 -1.3244445E-03  6.6481208E-07
  7.8507600E+01  1.3575841E-03  9.4120265E-03 -1.3102803E-03 -1.3092894E-03 -2.9442283E-06
  7.8507600E+01  1.2384866E-03  9.0630434E-03 -1.2925531E-03 -1.2926185E-03 -2.5584904E-07
  7.8507600E+01  1.1301695E-03  8.7624269E-03 -1.2878292E-03 -1.2904859E-03  5.1428746E-06
  7.8507600E+01  1.0344108E-03  8.5066449E-03 -1.3048358E-03 -1.3045542E-03 -3.5143487E-06
  7.8507600E+01  9.2218101E-04  8.2686319E-03 -1.3113639E-03 -1.3137361E-03  7.2238808E-06
  7.8507600E+01  8.1018635E-04  8.0195080E-03 -1.2969273E-03 -1.2981838E-03 -3.0689743E-06
  7.8507600E+01  7.3406537E-04  7.7488066E-03 -1.2763525E-03 -1.2760872E-03 -6.9857984E-08
  7.8507600E+01  6.6605164E-04  7.4637688E-03 -1.2542252E-03 -1.2531189E-03  1.0137126E-06
  7.8507600E+01  5.6472307E-04  7.1759976E-03 -1.2347110E-03 -1.2331658E-03 -3.5307125E-06
  7.8507600E+01  4.2083301E-04  6.8928144E-03 -1.2219660E-03 -1.2217594E-03 -1.2773250E-06
  7.8507600E+01  2.8039116E-04  6.6190652E-03 -1.2172008E-03 -1.2192280E-03  3.2457963E-06
  7.8507600E+01  2.1645412E-04  6.3583965E-03 -1.2166389E-03 -1.2172657E-03 -5.2695607E-06
  7.8507600E+01  2.3649516E-04  6.1126519E-03 -1.2154814E-03 -1.2157066E-03  3.4169166E-06
  7.8507600E+01  2.9024825E-04  5.8856413E-03 -1.1807503E-03 -1.1820928E-03 -1.9586177E-06
  7.8507600E+01  3.5582308E-04  5.6692575E-03 -1.1222380E-03 -1.1224661E-03  2.0841385E-06
  7.8507600E+01  3.9969227E-04  5.4585777E-03 -1.0388235E-03 -1.0382607E-03  1.1386594E-06
  7.8507600E+01  4.0890562E-04  5.2506255E-03 -9.3074415E-04 -9.2983684E-04 -4.1318053E-07
