          atime        pres_st        turb_df           diss        visc_df        garbage
  2.0799350E+02  4.0143618E-06 -6.9967237E-04 -1.0759192E-02  1.0484741E-04  1.1145956E-02
  2.0799350E+02  2.0150847E-06 -1.3582629E-03 -1.0486313E-02 -3.1536473E-06  1.0945677E-02
  2.0799350E+02  1.6811026E-07 -1.7101648E-03 -1.0240039E-02 -7.4679479E-05  1.0789214E-02
  2.0799350E+02  3.4237273E-06 -1.8820414E-03 -1.0050900E-02 -7.5464532E-05  1.0672893E-02
  2.0799350E+02  1.8407158E-05 -2.2378696E-03 -9.9240526E-03 -2.0660308E-05  1.0600523E-02
  2.0799350E+02  5.3380612E-06 -2.2583531E-03 -9.5536184E-03 -1.6636744E-04  1.0565380E-02
  2.0799350E+02 -1.9637569E-07 -2.0967562E-03 -9.2216171E-03 -1.6708570E-04  1.0531996E-02
  2.0799350E+02  5.5597447E-07 -1.9259970E-03 -8.9340617E-03 -1.1050707E-04  1.0477982E-02
  2.0799350E+02  2.2238223E-06 -1.7542925E-03 -8.6634182E-03 -6.3905870E-05  1.0393318E-02
  2.0799350E+02  2.7833128E-06 -1.5749252E-03 -8.4011457E-03 -4.3866842E-05  1.0276471E-02
  2.0799350E+02  2.1272502E-06 -1.3810927E-03 -8.1491302E-03 -4.2151391E-05  1.0130938E-02
  2.0799350E+02  9.7985266E-07 -1.1726955E-03 -7.9118707E-03 -4.3804191E-05  9.9615401E-03
  2.0799350E+02  1.4508502E-07 -9.5918757E-04 -7.6935233E-03 -3.8074118E-05  9.7730371E-03
  2.0799350E+02  6.8975730E-08 -7.5710479E-04 -7.4955605E-03 -2.2952396E-05  9.5694454E-03
  2.0799350E+02  6.8295682E-07 -5.8179782E-04 -7.3138568E-03 -4.3203753E-06  9.3513851E-03
  2.0799350E+02  1.5017693E-06 -4.4297772E-04 -7.1419077E-03  8.2630244E-06  9.1185272E-03
  2.0799350E+02  1.8929388E-06 -3.3879727E-04 -6.9727994E-03  7.5956359E-06  8.8708816E-03
  2.0799350E+02  1.4782979E-06 -2.5372832E-04 -6.8006588E-03 -5.7349731E-06  8.6078273E-03
  2.0799350E+02  5.5214101E-07 -1.6702472E-04 -6.6268923E-03 -2.1400739E-05  8.3337905E-03
  2.0799350E+02  4.2750292E-07 -6.9833160E-05 -6.4618712E-03 -2.3999305E-05  8.0574925E-03
  2.0799350E+02  3.6039254E-06  4.1059825E-07 -6.3294831E-03 -7.4642600E-06  7.7964182E-03
  2.0799350E+02  6.3468468E-06 -4.5526262E-05 -6.1806783E-03 -2.1202430E-05  7.5702292E-03
  2.0799350E+02  8.4913903E-07 -1.2784281E-05 -5.9108460E-03 -3.1550202E-05  7.3255558E-03
  2.0799350E+02  9.3367539E-08  6.4544792E-05 -5.6875712E-03 -3.0561320E-06  7.0602213E-03
  2.0799350E+02  6.7383049E-07  1.4432163E-04 -5.4846785E-03  2.0194722E-05  6.7888685E-03
  2.0799350E+02  1.0972504E-06  2.1553274E-04 -5.2910630E-03  2.5100133E-05  6.5212492E-03
  2.0799350E+02  1.0055621E-06  2.8105990E-04 -5.1050048E-03  1.5017706E-05  6.2636933E-03
