          atime         tdf_uu         tdf_vv         tdf_ww         pm1avg           tavg
  2.0799350E+02 -1.1360527E-02  3.4645716E-03 -4.2859795E-03 -2.4079126E-02  0.0000000E+00
  2.0799350E+02  6.0966059E-03  3.0202926E-03 -3.7749479E-03 -2.4583760E-02  0.0000000E+00
  2.0799350E+02  1.7288968E-02  1.2989552E-03 -2.4033520E-03 -2.5165339E-02  0.0000000E+00
  2.0799350E+02  2.0634294E-02 -1.0780142E-03 -6.1955783E-04 -2.5805059E-02  0.0000000E+00
  2.0799350E+02  1.8907544E-02 -3.9259618E-03  5.1245055E-04 -2.6465556E-02  0.0000000E+00
  2.0799350E+02  1.6464533E-02 -7.6119086E-03  1.2907285E-04 -2.7095307E-02  0.0000000E+00
  2.0799350E+02  1.1588183E-02 -1.0772804E-02  1.1779553E-05 -2.7677602E-02  0.0000000E+00
  2.0799350E+02  7.3443817E-03 -1.3174090E-02 -8.0218643E-04 -2.8182152E-02  0.0000000E+00
  2.0799350E+02  3.3036422E-03 -1.4102600E-02 -1.5497462E-03 -2.8600846E-02  0.0000000E+00
  2.0799350E+02 -1.0818043E-04 -1.3983727E-02 -1.7566576E-03 -2.8919326E-02  0.0000000E+00
  2.0799350E+02 -2.7621076E-03 -1.3264781E-02 -1.9934763E-03 -2.9134591E-02  0.0000000E+00
  2.0799350E+02 -5.0152287E-03 -1.2147919E-02 -2.6350894E-03 -2.9246864E-02  0.0000000E+00
  2.0799350E+02 -7.3491259E-03 -1.0643013E-02 -3.5088733E-03 -2.9259640E-02  0.0000000E+00
  2.0799350E+02 -9.8485991E-03 -8.7558064E-03 -4.1052276E-03 -2.9180511E-02  0.0000000E+00
  2.0799350E+02 -1.1931602E-02 -6.6688395E-03 -4.0340740E-03 -2.9022257E-02  0.0000000E+00
  2.0799350E+02 -1.2831878E-02 -4.6958815E-03 -3.4281161E-03 -2.8799244E-02  0.0000000E+00
  2.0799350E+02 -1.3172443E-02 -2.9105579E-03 -2.9537209E-03 -2.8519545E-02  0.0000000E+00
  2.0799350E+02 -1.2401058E-02 -1.8461946E-03 -2.9497776E-03 -2.8190969E-02  0.0000000E+00
  2.0799350E+02 -1.0999106E-02 -1.0265721E-03 -3.0556839E-03 -2.7824946E-02  0.0000000E+00
  2.0799350E+02 -1.0633647E-02 -4.1105456E-04 -2.9762895E-03 -2.7422907E-02  0.0000000E+00
  2.0799350E+02 -1.0345345E-02 -7.3875140E-05 -2.6155346E-03 -2.6990075E-02  0.0000000E+00
  2.0799350E+02 -9.3795033E-03  1.7952748E-04 -2.0615374E-03 -2.6529276E-02  0.0000000E+00
  2.0799350E+02 -7.5930233E-03  5.2792497E-04 -1.4815930E-03 -2.6045363E-02  0.0000000E+00
  2.0799350E+02 -5.4020938E-03  1.0231304E-03 -1.0234735E-03 -2.5540867E-02  0.0000000E+00
  2.0799350E+02 -3.4761237E-03  1.5931397E-03 -7.5422882E-04 -2.5019247E-02  0.0000000E+00
  2.0799350E+02 -2.3308314E-03  2.1130957E-03 -6.3182244E-04 -2.4483920E-02  0.0000000E+00
  2.0799350E+02 -1.9992349E-03  2.4904407E-03 -5.2514073E-04 -2.3937043E-02  0.0000000E+00
  2.0799350E+02 -1.9524580E-03  2.7095850E-03 -2.9309981E-04 -2.3383261E-02  0.0000000E+00
  2.0799350E+02 -1.4410168E-03  2.7933026E-03  6.9161264E-05 -2.2824158E-02  0.0000000E+00
  2.0799350E+02 -4.3602840E-04  2.6157606E-03  2.0439296E-04 -2.2262820E-02  0.0000000E+00
  2.0799350E+02  3.8574766E-04  2.2253531E-03  4.2930443E-04 -2.1703507E-02  0.0000000E+00
  2.0799350E+02  9.0979914E-04  2.1005883E-03  7.5781632E-04 -2.1151864E-02  0.0000000E+00
  2.0799350E+02  1.1579822E-03  1.8058627E-03  5.8047157E-04 -2.0610184E-02  0.0000000E+00
  2.0799350E+02  1.4958256E-03  1.4085216E-03  2.3574807E-04 -2.0079065E-02  0.0000000E+00
  2.0799350E+02  1.8561775E-03  1.0427690E-03 -9.3345524E-05 -1.9556344E-02  0.0000000E+00
  2.0799350E+02  2.0652535E-03  8.1269209E-04 -3.1200109E-04 -1.9042339E-02  0.0000000E+00
  2.0799350E+02  2.0252983E-03  7.4379389E-04 -3.8100268E-04 -1.8535244E-02  0.0000000E+00
  2.0799350E+02  1.7725142E-03  7.8392546E-04 -2.9813467E-04 -1.8035125E-02  0.0000000E+00
  2.0799350E+02  1.4536500E-03  8.3008517E-04 -9.4217423E-05 -1.7542030E-02  0.0000000E+00
  2.0799350E+02  1.2534779E-03  7.7221487E-04  1.6600320E-04 -1.7059036E-02  0.0000000E+00
  2.0799350E+02  1.2975861E-03  5.4199520E-04  3.9209929E-04 -1.6586513E-02  0.0000000E+00
  2.0799350E+02  1.5763208E-03  1.5123971E-04  4.8615029E-04 -1.6125060E-02  0.0000000E+00
