          atime            tkk            imb            div        garbage        garbage
  2.0799350E+02  2.6795295E-02 -2.5402176E-05  5.5834944E-07  1.1233682E-02  8.7703456E-04
  2.0799350E+02  2.6573704E-02 -1.4616287E-04 -5.5060218E-06  1.1150490E-02  5.7485882E-04
  2.0799350E+02  2.6313461E-02 -1.7719514E-04 -2.8664648E-06  1.1027845E-02  3.1923204E-04
  2.0799350E+02  2.6012023E-02 -9.2859239E-06  1.8976164E-06  1.0852803E-02  9.0315183E-05
  2.0799350E+02  2.5666996E-02  2.2169531E-04  3.3367304E-06  1.0622106E-02 -1.2080762E-04
  2.0799350E+02  2.5280732E-02  2.8406277E-04  1.0122457E-06  1.0338306E-02 -3.0735156E-04
  2.0799350E+02  2.4860777E-02  6.2222671E-05 -1.8164809E-06  1.0005112E-02 -4.5577366E-04
  2.0799350E+02  2.4418149E-02 -2.9594597E-04 -1.9268407E-06  9.6243509E-03 -5.5798370E-04
  2.0799350E+02  2.3967897E-02 -4.2038804E-04  4.7046328E-07  9.2005647E-03 -6.1861628E-04
  2.0799350E+02  2.3520322E-02 -8.8759355E-05  1.4742959E-06  8.7450586E-03 -6.5198981E-04
  2.0799350E+02  2.3078659E-02 -3.6788731E-05 -8.4155228E-07  8.2947706E-03 -6.5741046E-04
  2.0799350E+02  2.2649133E-02 -4.1062243E-04  0.0000000E+00  7.9746032E-03 -6.0371424E-04
  2.0799350E+02  2.2199652E-02  2.6394382E-05  0.0000000E+00  7.7060246E-03 -4.7683317E-04
  2.0799350E+02  2.1737608E-02  9.5361302E-05  0.0000000E+00  7.4484812E-03 -3.2357449E-04
  2.0799350E+02  2.1291462E-02  9.1878043E-05  0.0000000E+00  7.2179563E-03 -1.7989543E-04
  2.0799350E+02  2.0877274E-02  1.2561346E-04  0.0000000E+00  7.0046791E-03 -5.8125118E-05
  2.0799350E+02  2.0503559E-02  1.9903086E-04  0.0000000E+00  6.7909708E-03  3.7550484E-05
  2.0799350E+02  2.0169016E-02  2.6874609E-04  0.0000000E+00  6.5604178E-03  1.0659970E-04
  2.0799350E+02  1.9867659E-02  2.8895146E-04  0.0000000E+00  6.3061261E-03  1.5128193E-04
  2.0799350E+02  1.9589689E-02  2.3809375E-04  0.0000000E+00  6.0324577E-03  1.7970178E-04
  2.0799350E+02  1.9325410E-02  1.3027278E-04  0.0000000E+00  5.7558947E-03  2.0808093E-04
  2.0799350E+02  1.9064194E-02  1.0321224E-05  0.0000000E+00  5.4977322E-03  2.6000953E-04
  2.0799350E+02  1.8798083E-02 -6.4793808E-05  0.0000000E+00  5.2787701E-03  3.5872381E-04
  2.0799350E+02  1.8522641E-02 -5.8534972E-05  0.0000000E+00  5.1092331E-03  5.1005999E-04
  2.0799350E+02  1.8237456E-02 -2.3427815E-07  0.0000000E+00  4.9769811E-03  6.7291535E-04
  2.0799350E+02  1.7948770E-02 -4.3601730E-05  0.0000000E+00  4.8352168E-03  7.1236969E-04
  2.0799350E+02  1.7671730E-02 -2.0470463E-04 -2.8196041E-05  4.6323580E-03  6.2285142E-04
  2.0799350E+02  1.7403679E-02  2.7227300E-05  1.0021876E-05  4.4220501E-03  5.7008951E-04
  2.0799350E+02  1.7151014E-02  2.1926141E-04  7.5127666E-06  4.2244089E-03  4.5351054E-04
  2.0799350E+02  1.6916160E-02  2.4664681E-04 -1.6315372E-06  4.0549290E-03  3.1707297E-04
  2.0799350E+02  1.6691373E-02  1.6721013E-04 -5.5293020E-06  3.9169220E-03  1.9573354E-04
  2.0799350E+02  1.6467201E-02  8.0804879E-05 -3.6552229E-06  3.8063487E-03  1.0919104E-04
  2.0799350E+02  1.6235587E-02  5.4664380E-05  3.9283698E-07  3.7144963E-03  6.0477123E-05
  2.0799350E+02  1.5993309E-02  9.7551110E-05  3.1041567E-06  3.6314669E-03  3.9333898E-05
  2.0799350E+02  1.5739701E-02  1.6874676E-04  3.0044429E-06  3.5476858E-03  2.7609387E-05
  2.0799350E+02  1.5477239E-02  2.0868777E-04  7.9495161E-07  3.4564427E-03  6.7314931E-06
  2.0799350E+02  1.5209482E-02  1.7592914E-04 -1.5665823E-06  3.3549140E-03 -3.5691758E-05
  2.0799350E+02  1.4938795E-02  7.6694740E-05 -2.2652114E-06  3.2443511E-03 -1.0119357E-04
  2.0799350E+02  1.4666810E-02 -2.5944209E-05 -8.8037680E-07  3.1303280E-03 -1.7858548E-04
  2.0799350E+02  1.4391007E-02 -4.0659580E-05  1.1262845E-06  3.0199506E-03 -2.4835480E-04
  2.0799350E+02  1.4107424E-02  7.5640879E-05  1.3396917E-06  2.9198273E-03 -2.9248741E-04
  2.0799350E+02  1.3812348E-02  1.7657475E-04 -6.7778641E-07  2.8316263E-03 -3.1297376E-04
  2.0799350E+02  1.3512039E-02 -8.8104779E-05  0.0000000E+00  2.7552819E-03 -3.4191747E-04
  2.0799350E+02  1.3212743E-02 -8.4875918E-06  0.0000000E+00  2.6739383E-03 -3.0851060E-04
  2.0799350E+02  1.2912115E-02  1.3652375E-04  0.0000000E+00  2.5673005E-03 -2.5294809E-04
  2.0799350E+02  1.2615959E-02  1.9802208E-04  0.0000000E+00  2.4476651E-03 -2.1027740E-04
  2.0799350E+02  1.2329755E-02  1.7060449E-04  0.0000000E+00  2.3239967E-03 -1.9031518E-04
  2.0799350E+02  1.2055956E-02  1.0536012E-04  0.0000000E+00  2.2012462E-03 -1.8815950E-04
  2.0799350E+02  1.1796334E-02  5.5132166E-05  0.0000000E+00  2.0819331E-03 -1.9283197E-04
  2.0799350E+02  1.1551578E-02  4.7831554E-05  0.0000000E+00  1.9667601E-03 -1.9304797E-04
  2.0799350E+02  1.1320948E-02  8.0409872E-05  0.0000000E+00  1.8552377E-03 -1.8091238E-04
  2.0799350E+02  1.1103886E-02  1.2685090E-04  0.0000000E+00  1.7472075E-03 -1.5391170E-04
  2.0799350E+02  1.0897628E-02  1.5497804E-04  0.0000000E+00  1.6422772E-03 -1.1510167E-04
  2.0799350E+02  1.0698967E-02  1.4433085E-04  0.0000000E+00  1.5410022E-03 -7.2177335E-05
  2.0799350E+02  1.0503720E-02  9.9493774E-05  0.0000000E+00  1.4446336E-03 -3.5422461E-05
  2.0799350E+02  1.0308502E-02  5.2867474E-05  0.0000000E+00  1.3555418E-03 -1.5241657E-05
  2.0799350E+02  1.0109300E-02  4.9042821E-05  0.0000000E+00  1.2755245E-03 -1.8581081E-05
  2.0799350E+02  9.9037379E-03  1.0626330E-04  0.0000000E+00  1.2053270E-03 -4.5894429E-05
  2.0799350E+02  9.6915708E-03  1.4735645E-04  0.0000000E+00  1.1426231E-03 -8.7937590E-05
  2.0799350E+02  9.4781034E-03  3.0201512E-05 -4.2527726E-05  1.0815204E-03 -1.4386911E-04
  2.0799350E+02  9.2635519E-03  5.0783350E-05  7.2292269E-06  1.0216903E-03 -1.9289483E-04
  2.0799350E+02  9.0452236E-03  1.0619470E-04  9.5584963E-06  9.5901626E-04 -2.0630818E-04
  2.0799350E+02  8.8240872E-03  1.4387839E-04  6.3109220E-07  8.9173556E-04 -1.9866479E-04
  2.0799350E+02  8.6016223E-03  1.5213809E-04 -5.0281288E-06  8.2054520E-04 -1.8055499E-04
  2.0799350E+02  8.3807308E-03  1.3887456E-04 -4.7858952E-06  7.4770895E-04 -1.5967691E-04
  2.0799350E+02  8.1630016E-03  1.1754298E-04 -1.2092499E-06  6.7534089E-04 -1.4126774E-04
  2.0799350E+02  7.9500955E-03  9.8908252E-05  2.2393341E-06  6.0531419E-04 -1.2865335E-04
  2.0799350E+02  7.7429732E-03  8.7660082E-05  3.4009656E-06  5.3874495E-04 -1.2349213E-04
  2.0799350E+02  7.5434156E-03  8.2559938E-05  2.0770993E-06  4.7641180E-04 -1.2598516E-04
  2.0799350E+02  7.3519636E-03  7.8691033E-05 -3.8187443E-07  4.1818714E-04 -1.3499576E-04
  2.0799350E+02  7.1695006E-03  7.0964073E-05 -2.1231790E-06  3.6375306E-04 -1.4832866E-04
  2.0799350E+02  6.9966432E-03  5.7293926E-05 -1.9504632E-06  3.1267614E-04 -1.6308903E-04
  2.0799350E+02  5.8144187E-10 -1.4860671E-05  0.0000000E+00 -7.4430384E-11  3.9042290E-06
  2.0799350E+02  9.6602283E-04  1.4348165E-05  0.0000000E+00  5.3749795E-05  6.9837166E-03
  2.0799350E+02  2.2482305E-03  1.6421887E-05  0.0000000E+00  4.4147695E-04  4.5787769E-03
  2.0799350E+02  3.5054800E-03 -1.4988160E-04  0.0000000E+00  1.4295498E-03  1.5496288E-03
  2.0799350E+02  5.1592785E-03  7.8667569E-06  0.0000000E+00  3.4335521E-03 -4.8830019E-04
  2.0799350E+02  7.6218925E-03 -3.1517439E-05  0.0000000E+00  7.8022140E-03 -1.2045845E-03
  2.0799350E+02  1.1112726E-02 -8.3639209E-05  0.0000000E+00  1.6514893E-02 -8.8058593E-04
  2.0799350E+02  1.5585457E-02 -2.6913015E-04  0.0000000E+00  3.1515100E-02 -7.2534828E-05
  2.0799350E+02  2.0692417E-02 -6.5526098E-05  0.0000000E+00  5.3758895E-02  2.4549591E-04
  2.0799350E+02  2.5793145E-02  7.8793130E-04  0.0000000E+00  8.0797701E-02 -1.1372870E-03
  2.0799350E+02  3.0211109E-02  1.8124004E-03  0.0000000E+00  1.0505329E-01 -3.1804590E-03
  2.0799350E+02  3.3452168E-02  1.1305908E-03  0.0000000E+00  1.1938342E-01 -4.5529753E-03
  2.0799350E+02  3.5273089E-02 -9.5631922E-04  0.0000000E+00  1.2056741E-01 -4.7205030E-03
  2.0799350E+02  3.5677754E-02 -1.4599734E-03  0.0000000E+00  1.0999594E-01 -3.6873686E-03
  2.0799350E+02  3.4906371E-02  5.1303906E-05  0.0000000E+00  9.2342648E-02 -1.8784466E-03
  2.0799350E+02  3.3503098E-02 -1.9812348E-03  0.0000000E+00  7.3000871E-02 -7.4007610E-04
  2.0799350E+02  3.1821351E-02  3.4017778E-04  0.0000000E+00  5.5967151E-02  7.7754804E-04
  2.0799350E+02  3.0202672E-02  7.9122054E-04  0.0000000E+00  4.2384077E-02  1.8634857E-03
  2.0799350E+02  2.8835323E-02  7.4744681E-05  0.0000000E+00  3.2100517E-02  2.5295445E-03
  2.0799350E+02  2.7764869E-02 -7.8034826E-04  0.0000000E+00  2.4646834E-02  3.1072396E-03
  2.0799350E+02  2.6974552E-02 -1.1033628E-03  0.0000000E+00  1.9448277E-02  3.7210211E-03
  2.0799350E+02  2.6433625E-02 -7.9360648E-04  0.0000000E+00  1.5985667E-02  4.2514588E-03
  2.0799350E+02  2.6106427E-02 -1.9192624E-04  0.0000000E+00  1.3791372E-02  4.5562703E-03
  2.0799350E+02  2.5952814E-02  2.2484685E-04  0.0000000E+00  1.2456034E-02  4.6825892E-03
  2.0799350E+02  2.5916820E-02  1.9221894E-04  0.0000000E+00  1.1600480E-02  4.8395239E-03
  2.0799350E+02  2.5933242E-02 -1.0613624E-04  0.0000000E+00  1.0974654E-02  4.8647131E-03
  2.0799350E+02  2.5977771E-02 -4.3411382E-04  0.0000000E+00  1.0499482E-02  4.3316880E-03
  2.0799350E+02  2.6014117E-02 -2.3128054E-04  0.0000000E+00  1.0299645E-02  3.9292013E-03
  2.0799350E+02  2.6036041E-02  2.5572321E-04  0.0000000E+00  1.0296171E-02  3.4698140E-03
  2.0799350E+02  2.6048329E-02  6.2479672E-04  0.0000000E+00  1.0353349E-02  2.9807582E-03
  2.0799350E+02  2.6046424E-02  6.9864285E-04  0.0000000E+00  1.0394597E-02  2.5172268E-03
  2.0799350E+02  2.6018680E-02  5.0418619E-04  0.0000000E+00  1.0396079E-02  2.1301121E-03
  2.0799350E+02  2.5950818E-02  1.9097540E-04  0.0000000E+00  1.0370090E-02  1.8409231E-03
  2.0799350E+02  2.5831679E-02 -7.0837046E-05  0.0000000E+00  1.0343523E-02  1.6348954E-03
  2.0799350E+02  2.5657745E-02 -1.8712534E-04  0.0000000E+00  1.0336395E-02  1.4603739E-03
  2.0799350E+02  2.5435230E-02 -1.9245109E-04  0.0000000E+00  1.0345308E-02  1.2464145E-03
  2.0799350E+02  2.5178350E-02 -2.2608927E-04  0.0000000E+00  1.0337144E-02  9.3637147E-04
  2.0799350E+02  2.4899364E-02 -3.9825377E-04  0.0000000E+00  1.0257836E-02  5.3603146E-04
  2.0799350E+02  2.4595461E-02 -5.1206110E-04  0.0000000E+00  1.0061344E-02  1.8626320E-04
  2.0799350E+02  2.4246912E-02 -5.4259867E-04  0.0000000E+00  9.8741620E-03 -5.3773593E-05
  2.0799350E+02  2.3856739E-02 -2.9485289E-04  0.0000000E+00  9.6868392E-03 -1.7266033E-04
  2.0799350E+02  2.3448585E-02  1.2480358E-04  0.0000000E+00  9.4119041E-03 -1.5581462E-04
  2.0799350E+02  2.3033517E-02  3.5750362E-04  0.0000000E+00  9.0906273E-03 -1.1695685E-04
  2.0799350E+02  2.2611893E-02  3.9879792E-04  0.0000000E+00  8.7569080E-03 -8.7521170E-05
  2.0799350E+02  2.2182794E-02  3.5244100E-04  0.0000000E+00  8.4334639E-03 -6.3431513E-05
  2.0799350E+02  2.1750376E-02  2.9880294E-04  0.0000000E+00  8.1323117E-03 -3.3067603E-05
  2.0799350E+02  2.1325314E-02  2.5357942E-04  0.0000000E+00  7.8568112E-03  9.4925673E-06
  2.0799350E+02  2.0919281E-02  1.8574376E-04  0.0000000E+00  7.6024022E-03  6.2295314E-05
