          atime           conv           prod        pres_tr        pres_df        garbage
  2.0799350E+02 -8.1418030E-04  3.3415131E-03  3.8646296E-05  3.5718270E-05  1.2402599E-07
  2.0799350E+02 -7.4148545E-04  3.2769343E-03  2.1198023E-05  2.0871144E-05  4.1936623E-07
  2.0799350E+02 -6.9141921E-04  3.2070081E-03  7.4211742E-07  2.4886458E-06  2.7668087E-07
  2.0799350E+02 -6.8045452E-04  3.1276543E-03 -3.4821935E-05 -3.0086034E-05 -2.9705062E-08
  2.0799350E+02 -6.8714293E-04  3.0396600E-03 -8.9709711E-05 -8.1056420E-05 -2.3550780E-07
  2.0799350E+02 -6.6611187E-04  2.9477588E-03 -1.5974978E-04 -1.4774389E-04 -2.2772325E-07
  2.0799350E+02 -5.7334339E-04  2.8574934E-03 -2.3465849E-04 -2.2190992E-04 -5.9793926E-08
  2.0799350E+02 -3.9349122E-04  2.7742875E-03 -2.9987774E-04 -2.9032957E-04  1.1907289E-07
  2.0799350E+02 -1.5698798E-04  2.7003204E-03 -3.4103026E-04 -3.3812248E-04  1.7176510E-07
  2.0799350E+02  6.0111112E-05  2.6336853E-03 -3.4720399E-04 -3.5171598E-04  6.6509919E-08
  2.0799350E+02  1.6310672E-04  2.5682732E-03 -3.1488710E-04 -3.2370045E-04 -8.5547774E-08
  2.0799350E+02  1.0769227E-04  2.4940305E-03 -2.5129354E-04 -2.5912840E-04 -1.0149595E-07
  2.0799350E+02  1.2249321E-05  2.3999623E-03 -1.7639666E-04 -1.8284393E-04  5.1491724E-08
  2.0799350E+02  1.5677538E-04  2.2827339E-03 -1.0374257E-04 -1.0432055E-04  0.0000000E+00
  2.0799350E+02  1.8646422E-04  2.1637375E-03 -5.4808443E-05 -4.1736233E-05  0.0000000E+00
  2.0799350E+02  2.0934664E-04  2.0481238E-03 -6.2304058E-05 -6.0221867E-05  0.0000000E+00
  2.0799350E+02  1.9560553E-04  1.9375489E-03 -8.7449073E-05 -9.4023251E-05  0.0000000E+00
  2.0799350E+02  1.4675713E-04  1.8318884E-03 -1.0638756E-04 -1.1265925E-04  0.0000000E+00
  2.0799350E+02  8.1031131E-05  1.7309280E-03 -1.0767759E-04 -1.0763635E-04  0.0000000E+00
  2.0799350E+02  2.1209712E-05  1.6337686E-03 -8.9820995E-05 -8.2937030E-05  0.0000000E+00
  2.0799350E+02 -1.2811979E-05  1.5406345E-03 -5.8347838E-05 -4.8186641E-05  0.0000000E+00
  2.0799350E+02 -9.9185216E-06  1.4516979E-03 -2.2685480E-05 -1.3902470E-05  0.0000000E+00
  2.0799350E+02  3.0451293E-05  1.3674961E-03  6.6305419E-06  1.1009745E-05  0.0000000E+00
  2.0799350E+02  9.7935989E-05  1.2890827E-03  2.0320219E-05  2.0348106E-05  0.0000000E+00
  2.0799350E+02  1.7405379E-04  1.2168032E-03  1.2766522E-05  1.1185167E-05  0.0000000E+00
  2.0799350E+02  2.3633265E-04  1.1505119E-03 -1.6899950E-05 -1.6593178E-05  0.0000000E+00
  2.0799350E+02  2.6386888E-04  1.0897059E-03 -6.3925089E-05 -6.0178368E-05  0.0000000E+00
  2.0799350E+02  2.4531767E-04  1.0327266E-03 -1.1883677E-04 -1.1395956E-04  0.0000000E+00
  2.0799350E+02  1.8706139E-04  9.7792914E-04 -1.6853953E-04 -1.6771622E-04  0.0000000E+00
  2.0799350E+02  1.2241881E-04  9.2357733E-04 -2.0005721E-04 -2.0462186E-04  0.0000000E+00
  2.0799350E+02  9.6066871E-05  8.6793923E-04 -2.1343048E-04 -2.1297237E-04  3.2181337E-06
