          atime           conv           prod        pres_tr        pres_df        garbage
  7.8507600E+01 -1.8432825E-04  2.5463289E-03 -3.3861935E-04 -3.3323321E-04 -6.8364617E-08
  7.8507600E+01 -1.7390176E-04  2.3855889E-03 -1.4249805E-04 -1.3987600E-04 -2.7278729E-07
  7.8507600E+01 -7.4178648E-05  2.2443145E-03 -2.5517412E-05 -2.7385650E-05  3.4107763E-07
  7.8507600E+01 -5.4393486E-05  2.1318485E-03 -1.1294534E-05 -1.6408583E-05  6.6230910E-07
  7.8507600E+01 -1.4031271E-04  2.0359603E-03 -6.6804173E-05 -7.3101196E-05  7.7291329E-07
  7.8507600E+01 -1.9736079E-04  1.9458411E-03 -1.6172874E-04 -1.6781353E-04  7.2036933E-07
  7.8507600E+01 -2.0383208E-04  1.8560909E-03 -2.5226951E-04 -2.5789701E-04  5.7656074E-07
  7.8507600E+01 -2.3945626E-04  1.7659213E-03 -2.9473152E-04 -2.9992060E-04  4.8683681E-07
  7.8507600E+01 -3.2841595E-04  1.6769767E-03 -2.7232567E-04 -2.7658368E-04  5.0096166E-07
  7.8507600E+01 -3.1539675E-04  1.5932104E-03 -2.0870340E-04 -2.1257154E-04  3.5661272E-07
  7.8507600E+01 -8.8148505E-05  1.5192088E-03 -1.4670924E-04 -1.4796805E-04 -1.0923374E-07
  7.8507600E+01  2.1318764E-04  1.4570502E-03 -1.2315161E-04 -1.2722642E-04 -3.3930558E-07
  7.8507600E+01  5.9565803E-04  1.3968197E-03 -1.5654760E-04 -1.5609509E-04 -1.9422008E-07
  7.8507600E+01  8.3113444E-04  1.3295178E-03 -2.1975898E-04 -2.1196223E-04  2.5965801E-07
  7.8507600E+01  8.8489652E-04  1.2557246E-03 -2.7102345E-04 -2.6142973E-04  6.3719934E-07
  7.8507600E+01  8.8140500E-04  1.1809665E-03 -2.8151788E-04 -2.7274552E-04  6.7604521E-07
  7.8507600E+01  9.2027054E-04  1.1100020E-03 -2.4511730E-04 -2.3561508E-04  3.7627281E-07
  7.8507600E+01  9.4721406E-04  1.0425523E-03 -1.7676801E-04 -1.6962063E-04  3.7361048E-09
  7.8507600E+01  8.8511216E-04  9.7384061E-04 -1.0685791E-04 -1.0333761E-04  1.2735476E-07
  7.8507600E+01  8.4837630E-04  8.9931364E-04 -3.5927326E-05 -3.2965075E-05  1.7393966E-07
  7.8507600E+01  7.3147683E-04  8.2006653E-04  2.1632345E-05  2.0453096E-05  2.2469288E-07
  7.8507600E+01  6.9054299E-04  7.3972755E-04  5.9842546E-05  5.6221839E-05  1.4446933E-07
  7.8507600E+01  6.8278526E-04  6.6244181E-04  7.0883608E-05  6.5522736E-05  2.8011465E-08
  7.8507600E+01  4.0039205E-09  0.0000000E+00  0.0000000E+00  2.2266213E-05  2.3151032E-05
  7.8507600E+01  3.1159860E-04 -2.5389980E-03  4.9181620E-02  4.9298243E-02  2.8090879E-05
  7.8507600E+01 -8.8154564E-03  2.3510283E-03  4.1508831E-02  4.1638764E-02  3.7009653E-05
  7.8507600E+01 -1.1485413E-02  3.7871158E-02  2.3223702E-02  2.2905324E-02  4.1760430E-05
  7.8507600E+01 -5.9708942E-03  9.1588711E-02  6.1522627E-03  5.8916165E-03  1.2320741E-06
  7.8507600E+01  3.0549648E-03  1.4378352E-01 -6.6995635E-03 -6.6076894E-03 -4.9878252E-05
  7.8507600E+01  1.5541097E-02  1.8007152E-01 -1.5367274E-02 -1.5319938E-02 -4.2745617E-05
  7.8507600E+01  3.4208981E-02  1.9237985E-01 -1.9520592E-02 -1.9028758E-02  7.0781533E-06
  7.8507600E+01  5.3533648E-02  1.7873040E-01 -1.9315228E-02 -1.8438734E-02  1.8927949E-05
  7.8507600E+01  6.8802125E-02  1.4886812E-01 -1.5821094E-02 -1.5253457E-02  1.1310890E-05
  7.8507600E+01  7.5886648E-02  1.1422852E-01 -1.1234145E-02 -1.0746104E-02  1.9609004E-05
  7.8507600E+01  7.1492134E-02  8.2843647E-02 -6.9651470E-03 -6.7146278E-03  1.2888487E-05
  7.8507600E+01  6.1528077E-02  5.8313961E-02 -3.4297905E-03 -3.4797675E-03 -2.5178500E-06
  7.8507600E+01  5.0173407E-02  4.1284705E-02 -3.8654554E-04 -6.6918149E-04  2.7715840E-06
  7.8507600E+01  3.8932849E-02  3.0422981E-02  2.3299826E-03  1.9793362E-03 -1.1201465E-06
  7.8507600E+01  2.7728599E-02  2.3586900E-02  4.7682316E-03  4.5006576E-03 -6.9937349E-06
  7.8507600E+01  1.7505908E-02  1.9298597E-02  6.6754769E-03  6.4791398E-03 -3.7847889E-06
  7.8507600E+01  8.5754919E-03  1.6548532E-02  7.8820700E-03  7.7690010E-03  1.0335150E-05
  7.8507600E+01  2.1026243E-03  1.4617230E-02  8.6172158E-03  8.5980281E-03  1.9479234E-05
  7.8507600E+01 -2.4181571E-03  1.3424466E-02  8.9189982E-03  8.9376249E-03  2.3457404E-05
  7.8507600E+01 -6.0699882E-03  1.2880266E-02  8.6608000E-03  8.6852142E-03  2.3135160E-05
  7.8507600E+01 -8.7218902E-03  1.2697006E-02  7.9044386E-03  7.9349327E-03  2.2624298E-05
  7.8507600E+01 -9.8125959E-03  1.2815425E-02  6.8830717E-03  6.9410899E-03  1.9377305E-05
  7.8507600E+01 -9.8199742E-03  1.3021623E-02  5.8194641E-03  5.8633124E-03  1.6988539E-05
  7.8507600E+01 -9.2397835E-03  1.3153048E-02  4.9783754E-03  5.0424571E-03  1.5177198E-05
  7.8507600E+01 -8.2516109E-03  1.3242008E-02  4.5101215E-03  4.5372361E-03  1.4541782E-05
  7.8507600E+01 -7.0485905E-03  1.3262031E-02  4.2305334E-03  4.1701769E-03  8.7991394E-06
  7.8507600E+01 -6.2637685E-03  1.3129460E-02  3.7819939E-03  3.6801541E-03  6.4650867E-07
  7.8507600E+01 -5.8160074E-03  1.3091674E-02  2.8332485E-03  2.7287579E-03 -3.8370510E-06
  7.8507600E+01 -5.3405196E-03  1.3243021E-02  1.5585955E-03  1.4031560E-03 -4.6408054E-06
  7.8507600E+01 -4.8546777E-03  1.3470418E-02  4.6599523E-04  2.9898058E-04  7.4193934E-07
  7.8507600E+01 -4.3516375E-03  1.3574868E-02 -1.1617148E-04 -1.9667655E-04  4.9182486E-06
  7.8507600E+01 -3.6132078E-03  1.3413486E-02 -5.0831295E-05 -4.7100219E-05  5.6412072E-06
  7.8507600E+01 -2.7628238E-03  1.2918108E-02  5.1687410E-04  5.4453758E-04  4.5024015E-06
  7.8507600E+01 -1.7274149E-03  1.2258032E-02  1.2199752E-03  1.2331421E-03  2.6704482E-06
  7.8507600E+01 -1.1117174E-03  1.1608687E-02  1.7913622E-03  1.8054622E-03  2.1980910E-06
  7.8507600E+01 -8.3630561E-04  1.1012245E-02  2.0914721E-03  2.1047115E-03  3.0234212E-06
  7.8507600E+01 -4.3780792E-04  1.0481709E-02  2.0372300E-03  2.0319031E-03  5.0736792E-06
  7.8507600E+01  3.3046147E-04  1.0089937E-02  1.7103259E-03  1.6787888E-03  7.9220698E-06
  7.8507600E+01  1.8641541E-03  9.8698362E-03  1.3773091E-03  1.3240078E-03  6.7465078E-06
  7.8507600E+01  2.6664448E-03  9.7163151E-03  1.1708285E-03  1.1102938E-03  3.4483819E-06
  7.8507600E+01  2.8377072E-03  9.5713667E-03  1.0927425E-03  1.0724525E-03  3.7806407E-06
  7.8507600E+01  2.2690972E-03  9.4168038E-03  1.0121612E-03  1.0202924E-03  4.3665931E-06
  7.8507600E+01  1.6155741E-03  9.2590113E-03  8.2021743E-04  8.3738377E-04  2.9824646E-06
