          atime            tkk            imb            div        garbage        garbage
  5.2507600E+01  2.9439809E-02 -5.7796785E-04  1.8192212E-04  5.7518384E-03  3.2775785E-03
  5.2507600E+01  2.9325866E-02 -3.6790423E-04  1.5947997E-04  5.6814957E-03  3.3940184E-03
  5.2507600E+01  2.9211671E-02 -1.8008812E-04  1.3776433E-04  5.6075982E-03  3.4720112E-03
  5.2507600E+01  2.9096589E-02 -2.8416584E-05  1.1837718E-04  5.5296202E-03  3.5120689E-03
  5.2507600E+01  2.8982171E-02  7.0422673E-05  1.0317693E-04  5.4482626E-03  3.5154112E-03
  5.2507600E+01  2.8867687E-02  1.0957439E-04  9.3258053E-05  5.3623498E-03  3.4855148E-03
  5.2507600E+01  2.8753131E-02  8.6209734E-05  8.9281265E-05  5.2711216E-03  3.4265288E-03
  5.2507600E+01  2.8638694E-02  5.8973319E-06  9.1210747E-05  5.1739792E-03  3.3435827E-03
  5.2507600E+01  2.8524205E-02 -1.2027276E-04  9.8158158E-05  5.0704546E-03  3.2426087E-03
  5.2507600E+01  2.8409661E-02 -2.7278446E-04  1.0852128E-04  4.9606175E-03  3.1300582E-03
  5.2507600E+01  2.8294944E-02 -4.2675700E-04  1.2015306E-04  4.8451450E-03  3.0124544E-03
  5.2507600E+01  2.8179819E-02 -5.5447493E-04  1.3077654E-04  4.7254771E-03  2.8957250E-03
  5.2507600E+01  2.8064126E-02 -6.2851209E-04  1.3860691E-04  4.6040510E-03  2.7842576E-03
  5.2507600E+01  2.7947494E-02 -6.2882858E-04  1.4324907E-04  4.4842298E-03  2.6796228E-03
  5.2507600E+01  2.7829544E-02 -5.4930527E-04  1.4687963E-04  4.3704456E-03  2.5789069E-03
  5.2507600E+01  2.7709923E-02 -4.0734625E-04  1.5574902E-04  4.2681741E-03  2.4725976E-03
  5.2507600E+01  2.7588068E-02 -2.5632331E-04  1.8209194E-04  4.1837315E-03  2.3419682E-03
  5.2507600E+01  2.7463575E-02 -1.9886402E-04  2.4636470E-04  4.1242216E-03  2.1558998E-03
  5.2507600E+01  2.7336455E-02 -3.1932442E-04  2.7444154E-04  4.0761334E-03  1.9760547E-03
  5.2507600E+01  2.7207432E-02 -3.6299431E-04  3.0175570E-04  4.0201850E-03  1.7847907E-03
  5.2507600E+01  2.7076807E-02 -3.6667848E-04  3.5425464E-04  3.9660631E-03  1.5571364E-03
  5.2507600E+01  2.6945291E-02 -3.7561774E-04  4.1042873E-04  3.9176995E-03  1.3132809E-03
  5.2507600E+01  2.6813001E-02 -4.0599943E-04  4.5757682E-04  3.8774250E-03  1.0664798E-03
  5.2507600E+01  2.6679244E-02 -4.5526201E-04  4.8935966E-04  3.8464078E-03  8.2303007E-04
  5.2507600E+01  2.6546428E-02 -5.0957703E-04  5.0300479E-04  3.8257516E-03  5.9083083E-04
  5.2507600E+01  2.6413740E-02 -5.5354130E-04  4.9919523E-04  3.8152408E-03  3.6978507E-04
  5.2507600E+01  2.6281504E-02 -5.7290498E-04  4.7979918E-04  3.8146504E-03  1.5999481E-04
  5.2507600E+01  2.6149651E-02 -5.5854713E-04  4.4734910E-04  3.8235000E-03 -3.9326684E-05
  5.2507600E+01  2.6018640E-02 -5.0697741E-04  4.0454014E-04  3.8413813E-03 -2.2931690E-04
  5.2507600E+01  2.5888620E-02 -4.2159496E-04  3.5393240E-04  3.8678370E-03 -4.1109259E-04
  5.2507600E+01  2.5759493E-02 -3.1174353E-04  2.9784549E-04  3.9024403E-03 -5.8552065E-04
  5.2507600E+01  2.5631400E-02 -1.9087396E-04  2.3842477E-04  3.9449031E-03 -7.5310737E-04
  5.2507600E+01  2.5504320E-02 -7.4838409E-05  1.7774079E-04  3.9949946E-03 -9.1398180E-04
  5.2507600E+01  2.5378169E-02  2.0508545E-05  1.1794149E-04  4.0525360E-03 -1.0679492E-03
  5.2507600E+01  2.5252794E-02  8.1686149E-05  6.1375197E-05  4.1173606E-03 -1.2145903E-03
  5.2507600E+01  2.5127980E-02  9.9785563E-05  1.0636563E-05  4.1892638E-03 -1.3533829E-03
  5.2507600E+01  2.5003359E-02  7.2299310E-05 -3.1516512E-05  4.2679332E-03 -1.4838204E-03
  5.2507600E+01  2.4878943E-02  4.0166244E-06 -6.2434759E-05  4.3529475E-03 -1.6055048E-03
  5.2507600E+01  2.4754121E-02 -9.2267965E-05 -8.0069406E-05  4.4435997E-03 -1.7181884E-03
  5.2507600E+01  2.4628730E-02 -1.9711119E-04 -8.3772854E-05  4.5389615E-03 -1.8217419E-03
  5.2507600E+01  2.4502490E-02 -2.8632003E-04 -7.5424047E-05  4.6377695E-03 -1.9160225E-03
  5.2507600E+01  2.4375651E-02 -3.3544753E-04 -6.0958345E-05  4.7384607E-03 -2.0006208E-03
  5.2507600E+01  2.4248110E-02 -3.2429721E-04 -5.2331178E-05  4.8390512E-03 -2.0744588E-03
  5.2507600E+01  2.4119516E-02 -2.4507113E-04 -7.0296647E-05  4.9379662E-03 -2.1356110E-03
  5.2507600E+01  2.3992599E-02 -1.1468141E-04 -1.4681027E-04  5.0311135E-03 -2.1788167E-03
  5.2507600E+01  2.3866009E-02 -1.3546935E-04 -9.3976522E-05  5.1143256E-03 -2.2356202E-03
  5.2507600E+01  2.3741207E-02 -1.2013833E-04 -6.9557829E-05  5.1898682E-03 -2.2756419E-03
  5.2507600E+01  2.3618175E-02 -7.0913035E-05 -8.3750343E-05  5.2600058E-03 -2.2976058E-03
  5.2507600E+01  2.3496974E-02 -1.8456701E-05 -1.1372787E-04  5.3258379E-03 -2.3054531E-03
  5.2507600E+01  2.3377355E-02  2.0059873E-05 -1.4623778E-04  5.3878099E-03 -2.3012459E-03
  5.2507600E+01  2.3259677E-02  3.4746819E-05 -1.7479718E-04  5.4460028E-03 -2.2859463E-03
  5.2507600E+01  2.3144075E-02  2.2992298E-05 -1.9725532E-04  5.5001416E-03 -2.2600210E-03
  5.2507600E+01  2.3030812E-02 -1.4013406E-05 -2.1402443E-04  5.5497639E-03 -2.2238875E-03
  5.2507600E+01  2.2919955E-02 -7.1649676E-05 -2.2664399E-04  5.5942647E-03 -2.1782196E-03
  5.2507600E+01  2.2811687E-02 -1.4466563E-04 -2.3690806E-04  5.6330289E-03 -2.1241273E-03
  5.2507600E+01  2.2706021E-02 -2.2683741E-04 -2.4618129E-04  5.6654508E-03 -2.0632300E-03
  5.2507600E+01  2.2603082E-02 -3.1306933E-04 -2.5519755E-04  5.6910307E-03 -1.9976372E-03
  5.2507600E+01  2.2502647E-02 -3.9738335E-04 -2.6379828E-04  5.7093431E-03 -1.9298558E-03
  5.2507600E+01  2.2404619E-02 -4.7554157E-04 -2.7124316E-04  5.7201384E-03 -1.8626388E-03
  5.2507600E+01  2.2308804E-02 -5.4390564E-04 -2.7636456E-04  5.7233275E-03 -1.7987936E-03
  5.2507600E+01  2.2214980E-02 -5.9964539E-04 -2.7791514E-04  5.7190014E-03 -1.7409652E-03
  5.2507600E+01  2.2122874E-02 -6.4051882E-04 -2.7490586E-04  5.7074349E-03 -1.6914125E-03
  5.2507600E+01  2.2032348E-02 -6.6546329E-04 -2.6699084E-04  5.6890933E-03 -1.6517930E-03
  5.2507600E+01  2.1942412E-02 -6.7308475E-04 -2.5445419E-04  5.6644096E-03 -1.6228010E-03
  5.2507600E+01  2.1854324E-02 -6.6344445E-04 -2.3888130E-04  5.6345622E-03 -1.6047879E-03
  5.2507600E+01  2.1767191E-02 -6.3687401E-04 -2.2233132E-04  5.6003589E-03 -1.5963969E-03
  5.2507600E+01  2.1681019E-02 -5.9534102E-04 -2.0743329E-04  5.5629052E-03 -1.5954880E-03
  5.2507600E+01  2.1595790E-02 -5.4229167E-04 -1.9657313E-04  5.5234342E-03 -1.5989664E-03
  5.2507600E+01  2.1511502E-02 -4.8376045E-04 -1.9089676E-04  5.4832946E-03 -1.6029733E-03
  5.2507600E+01  2.1428229E-02 -4.2970957E-04 -1.8886751E-04  5.4439297E-03 -1.6032032E-03
  5.2507600E+01  2.1346098E-02 -3.9546065E-04 -1.8432418E-04  5.4068627E-03 -1.5953640E-03
  5.2507600E+01  2.1265101E-02 -4.0361337E-04 -1.6409030E-04  5.3737068E-03 -1.5757961E-03
  5.2507600E+01  2.1185213E-02 -4.8658002E-04 -1.0490457E-04  5.3461421E-03 -1.5422689E-03
  5.2507600E+01  2.1106269E-02 -6.2241498E-04 -2.3254663E-05  5.3249505E-03 -1.5033161E-03
  5.2507600E+01  2.1028207E-02 -5.5575194E-04 -8.2528033E-05  5.3096293E-03 -1.4742246E-03
  5.2507600E+01  2.0950810E-02 -5.0660080E-04 -9.7404428E-05  5.3031894E-03 -1.4185164E-03
  5.2507600E+01  2.0873910E-02 -4.6893017E-04 -8.7875035E-05  5.3030394E-03 -1.3439743E-03
  5.2507600E+01  2.0797424E-02 -4.3765013E-04 -6.7259017E-05  5.3068446E-03 -1.2572236E-03
  5.2507600E+01  2.0721311E-02 -4.0885424E-04 -4.3853819E-05  5.3125596E-03 -1.1639254E-03
  5.2507600E+01  2.0645543E-02 -3.7990593E-04 -2.2304665E-05  5.3184458E-03 -1.0689278E-03
  5.2507600E+01  2.0570092E-02 -3.4942062E-04 -4.7292734E-06  5.3230784E-03 -9.7637958E-04
  5.2507600E+01  2.0494913E-02 -3.1716020E-04  8.3805206E-06  5.3253432E-03 -8.8981305E-04
  5.2507600E+01  2.0419936E-02 -2.8385686E-04  1.7458663E-05  5.3244248E-03 -8.1219881E-04
  5.2507600E+01  2.0344492E-02 -2.5062341E-04  2.3383209E-05  5.3197384E-03 -7.4553549E-04
  5.2507600E+01  2.0269629E-02 -2.2027307E-04  2.6941778E-05  5.3110676E-03 -6.9274089E-04
  5.2507600E+01  2.0194562E-02 -1.9419569E-04  2.8903893E-05  5.2983348E-03 -6.5469171E-04
  5.2507600E+01  2.0119207E-02 -1.7479598E-04  2.9669553E-05  5.2816646E-03 -6.3228207E-04
  5.2507600E+01  2.0043373E-02 -1.6359329E-04  2.9343737E-05  5.2613326E-03 -6.2587942E-04
  5.2507600E+01  1.9966900E-02 -1.6160590E-04  2.7777985E-05  5.2377212E-03 -6.3531727E-04
  5.2507600E+01  1.9889652E-02 -1.6915721E-04  2.4682798E-05  5.2112832E-03 -6.5989432E-04
  5.2507600E+01  1.9811483E-02 -1.8509439E-04  1.9750204E-05  5.1824832E-03 -6.9838479E-04
  5.2507600E+01  1.9732339E-02 -2.0803361E-04  1.2822703E-05  5.1517956E-03 -7.4906499E-04
  5.2507600E+01  1.9652175E-02 -2.3511015E-04  3.9956595E-06  5.1196316E-03 -8.0976053E-04
  5.2507600E+01  0.0000000E+00  1.5715994E-04  3.4303667E-04  0.0000000E+00  2.9219857E-05
  5.2507600E+01  8.3845962E-04  8.3575420E-05  9.7144246E-05  5.5276661E-03 -2.7434125E-02
  5.2507600E+01  3.6408963E-03 -5.0535956E-04 -4.5144883E-04  3.9263008E-02 -6.5647705E-02
  5.2507600E+01  8.3593737E-03 -1.6198088E-03  2.9598440E-04  1.0694603E-01 -1.0135848E-01
  5.2507600E+01  1.4099512E-02  1.5967108E-04  5.0325798E-04  1.8184101E-01 -1.2262036E-01
  5.2507600E+01  1.9601481E-02  4.1731038E-03  1.2692783E-03  2.2712161E-01 -1.2504663E-01
  5.2507600E+01  2.3963037E-02  6.5498264E-03  1.4238781E-03  2.2705948E-01 -1.1243695E-01
  5.2507600E+01  2.6963652E-02  8.1799805E-04  1.3188362E-03  1.9279027E-01 -9.1962675E-02
  5.2507600E+01  2.8783173E-02 -5.0722041E-03  1.3916453E-03  1.4569798E-01 -7.0038312E-02
  5.2507600E+01  2.9817308E-02 -4.2315473E-03  7.2778595E-04  1.0084379E-01 -5.0248385E-02
  5.2507600E+01  3.0376601E-02  7.5180511E-04  1.0723487E-04  6.4382758E-02 -3.3578206E-02
  5.2507600E+01  3.0675853E-02  3.7474080E-03  1.3169544E-04  3.7146797E-02 -1.9782489E-02
  5.2507600E+01  3.0843400E-02  3.1191079E-03  7.4697617E-05  1.7698087E-02 -8.4123143E-03
  5.2507600E+01  3.0949026E-02  7.6083403E-04  2.5478005E-04  4.0265892E-03  1.0620261E-03
  5.2507600E+01  3.1028752E-02 -1.4541838E-03  1.4021276E-03 -5.3127526E-03  8.9812890E-03
  5.2507600E+01  3.1100524E-02 -2.3772581E-03  7.5001395E-04 -1.1728403E-02  1.5577039E-02
